"period";"modularity_class";"avgIndegree";"avgOutdegree";"avgDegree";"avgBetweenness";"avgPageRank";"avgEigenvector"
"56";"15";"1,0000";"1,0000";"2,0000";"0";"0,00003333456342308111";"0,0002548908817075662"
"56";"16";"1,0000";"1,0000";"2,0000";"0";"0,00003333456342308111";"0,0002548908817075662"
"56";"17";"0,5000";"0,5000";"1,0000";"0";"0,00004750192768055399";"0,00012168465186945251"
"56";"18";"1,0000";"1,0000";"2,0000";"0";"0,00003333456342308111";"0,0002548908817075662"
"56";"19";"1,0000";"1,0000";"2,0000";"0";"0,00003333456342308111";"0,0002548908817075662"
"56";"20";"1,0000";"1,0000";"2,0000";"0";"0,00003333456342308111";"0,0002548908817075662"
"56";"21";"1,0000";"1,0000";"2,0000";"0";"0,00003333456342308111";"0,0002548908817075662"
"56";"22";"0,5000";"0,5000";"1,0000";"0";"0,00004750192768055399";"0,00012168465186945251"
"56";"23";"1,0000";"1,0000";"2,0000";"0";"0,0002221896723502293";"0,0002548908817075662"
"57";"0";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"1";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"2";"0,6667";"0,6667";"1,3333";"0,3333333333333333";"0,000058397941523051685";"0,00016436180058882887"
"57";"3";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"4";"5,7098";"4,0820";"9,7918";"9585,290588768614";"0,00014601367822255062";"0,012082123197795726"
"57";"5";"5,9974";"6,2506";"12,2481";"8584,48149651117";"0,00013591040492135813";"0,011857180462941184"
"57";"6";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"7";"4,5477";"4,7439";"9,2916";"6011,97581069067";"0,00012181392234095363";"0,008372280410451799"
"57";"8";"4,1429";"4,4945";"8,6374";"5536,956804909793";"0,00011435609923144657";"0,009460426782092137"
"57";"9";"4,1992";"4,2490";"8,4483";"4907,610487662688";"0,00010890220599641469";"0,007218445409735509"
"57";"10";"4,5322";"4,8070";"9,3392";"7032,211665293566";"0,00011136721960161709";"0,009661787280133297"
"57";"11";"1,0000";"1,0000";"2,0000";"0";"0,00021535042444179533";"0,00025220934412611816"
"57";"12";"4,8336";"4,8262";"9,6598";"6178,972306204235";"0,000122532250593306";"0,010040301333350233"
"57";"13";"1,0000";"1,0000";"2,0000";"0";"0,00003230843900858921";"0,00025220934412611816"
"57";"14";"4,4688";"4,7222";"9,1910";"5479,642083311694";"0,00011147524857697935";"0,008685387162398786"
"57";"15";"4,8557";"4,6421";"9,4978";"7206,630885900943";"0,00011646283088532813";"0,009656894354504635"
"57";"16";"4,6510";"4,5367";"9,1877";"6028,001499244168";"0,00011410909343232502";"0,00859488198284875"
"57";"17";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"18";"1,0000";"1,0000";"2,0000";"0";"0,00003230843900858921";"0,00025220934412611816"
"57";"19";"4,8285";"4,9671";"9,7957";"7463,111635282099";"0,00012369185945063674";"0,010365765030760398"
"57";"20";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"21";"1,0000";"1,0000";"2,0000";"0";"0,00003230843900858921";"0,00025220934412611816"
"57";"22";"1,0000";"1,0000";"2,0000";"0";"0,00003230843900858921";"0,00025220934412611816"
"57";"23";"1,0000";"1,0000";"2,0000";"0";"0,00003230843900858921";"0,00025220934412611816"
"57";"24";"1,0000";"1,0000";"2,0000";"0";"0,00003230843900858921";"0,00025220934412611816"
"57";"25";"0,5000";"0,5000";"1,0000";"0";"0,000046039693742338164";"0,0001205603308802113"
"57";"26";"1,0000";"1,0000";"2,0000";"0";"0,00021535042444179533";"0,00025220934412611816"
"57";"27";"1,0000";"1,0000";"2,0000";"0";"0,00021535042444179533";"0,00025220934412611816"
"58";"0";"5,0374";"4,4730";"9,5104";"7388,338606926172";"0,00012527573950779367";"0,01020477236310537"
"58";"1";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"2";"1,0000";"1,0000";"2,0000";"0";"0,000031513332635155675";"0,000249445545860491"
"58";"3";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"4";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"5";"1,0000";"1,0000";"2,0000";"0";"0,000031513332635155675";"0,000249445545860491"
"58";"6";"1,0000";"1,0000";"2,0000";"0";"0,000031513332635155675";"0,000249445545860491"
"58";"7";"1,0000";"1,0000";"2,0000";"0";"0,000031513332635155675";"0,000249445545860491"
"58";"8";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"9";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"10";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"11";"5,1595";"5,0138";"10,1733";"6900,057746120105";"0,00012465347389118995";"0,010026185190986999"
"58";"12";"4,4780";"4,6918";"9,1698";"7258,021956289178";"0,00010780335262886292";"0,008981259020670406"
"58";"13";"4,6537";"4,3747";"9,0284";"6842,891745994244";"0,0001113234356759863";"0,00862706612036857"
"58";"14";"4,6361";"4,2351";"8,8712";"6720,4441062520045";"0,00011565384739816647";"0,008118912115694614"
"58";"15";"1,0000";"1,0000";"2,0000";"0";"0,00021005090199758598";"0,000249445545860491"
"58";"16";"5,8347";"6,1020";"11,9366";"8809,553039180013";"0,00012955785635893673";"0,011339471606524026"
"58";"17";"4,0572";"4,6579";"8,7151";"5222,2861407577375";"0,00010387806905216337";"0,008591806837003028"
"58";"18";"4,6334";"4,7457";"9,3791";"7335,361910881514";"0,0001142354602576748";"0,009983537797352457"
"58";"19";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"20";"1,0000";"1,0000";"2,0000";"0";"0,000031513332635155675";"0,000249445545860491"
"58";"21";"4,9143";"4,7886";"9,7029";"6476,6346068849125";"0,00012000599894964514";"0,009434578170074778"
"58";"22";"1,0000";"1,0000";"2,0000";"0";"0,000031513332635155675";"0,000249445545860491"
"58";"23";"0,5000";"0,5000";"1,0000";"0";"0,000044906663272997005";"0,00011932484284144972"
"58";"24";"1,0000";"1,0000";"2,0000";"0";"0,00021005090199758598";"0,000249445545860491"
"58";"25";"1,0000";"1,0000";"2,0000";"0";"0,00021005090199758598";"0,000249445545860491"
"59";"0";"4,2585";"4,2365";"8,4950";"7662,870060088733";"0,00010538804113543191";"0,008971162873969178"
"59";"1";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"2";"1,0000";"1,0000";"2,0000";"0";"0,00003070837348101865";"0,0002460278330521303"
"59";"3";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"4";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"5";"1,0000";"1,0000";"2,0000";"0";"0,00003070837348101865";"0,0002460278330521303"
"59";"6";"1,0000";"1,0000";"2,0000";"0";"0,00003070837348101865";"0,0002460278330521303"
"59";"7";"1,0000";"1,0000";"2,0000";"0";"0,00003070837348101865";"0,0002460278330521303"
"59";"8";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"9";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"10";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"11";"4,2889";"4,5553";"8,8443";"5688,598088520544";"0,00010561867391065238";"0,00796831952155781"
"59";"12";"4,6306";"4,3861";"9,0167";"7023,510625821455";"0,00011351513649833043";"0,00813911131124541"
"59";"13";"1,0000";"1,0000";"2,0000";"0";"0,00020468619305096287";"0,0002460278330521303"
"59";"14";"4,6150";"4,5328";"9,1478";"6152,932100694198";"0,00011204627630293891";"0,00795855085875812"
"59";"15";"5,3429";"5,1702";"10,5131";"8474,752591684859";"0,00012072268876092694";"0,010774890579145815"
"59";"16";"5,6612";"5,9986";"11,6598";"8720,332688709337";"0,0001228282359575844";"0,010567920210026517"
"59";"17";"4,2148";"4,5466";"8,7615";"5872,174410475911";"0,00010164077859833553";"0,008397012250938328"
"59";"18";"5,3119";"4,9594";"10,2713";"7097,501765271704";"0,00012739167624818232";"0,010522106428569546"
"59";"19";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"20";"1,0000";"1,0000";"2,0000";"0";"0,00003070837348101865";"0,0002460278330521303"
"59";"21";"1,0000";"1,0000";"2,0000";"0";"0,00003070837348101865";"0,0002460278330521303"
"59";"22";"0,5000";"0,5000";"1,0000";"0";"0,00004375959024028831";"0,00011780117911256113"
"59";"23";"1,0000";"1,0000";"2,0000";"0";"0,00020468619305096287";"0,0002460278330521303"
"59";"24";"1,0000";"1,0000";"2,0000";"0";"0,00020468619305096287";"0,0002460278330521303"
"60";"0";"4,7203";"4,5277";"9,2480";"6537,82934237863";"0,00011282468771544459";"0,008977315531486252"
"60";"1";"5,0904";"4,9067";"9,9970";"7232,027592521435";"0,00011656789674169103";"0,009594134283735473"
"60";"2";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"3";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"4";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"5";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"6";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"7";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"8";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"9";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"10";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"11";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"12";"1,0000";"1,0000";"2,0000";"0";"0,00003618105571307287";"0,00024335853843767685"
"60";"13";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"14";"4,5488";"4,5685";"9,1173";"5928,258489959583";"0,00010860013566525066";"0,007739105898996382"
"60";"15";"1,0000";"1,0000";"2,0000";"0";"0,00019889869817878646";"0,00024335853843767685"
"60";"16";"4,9917";"5,3688";"10,3604";"7589,831153675118";"0,0001092652931253427";"0,009141728905466951"
"60";"17";"4,9443";"5,2456";"10,1899";"7719,565065566655";"0,00010955724664287715";"0,00927412470784849"
"60";"18";"5,1044";"5,0986";"10,2031";"9731,901968593524";"0,00011038857539183211";"0,010312996944180374"
"60";"19";"5,9621";"4,8815";"10,8436";"10253,145427407297";"0,00013597052192099374";"0,011461043634184322"
"60";"20";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"21";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"22";"5,2038";"5,0204";"10,2242";"8317,444650879896";"0,00012229322233744114";"0,010319716992205902"
"60";"23";"1,0000";"1,0000";"2,0000";"0";"0,000029839983532384892";"0,00024335853843767685"
"60";"24";"3,6139";"4,3564";"7,9703";"3501,3212432024457";"0,00008804338828270045";"0,006208122217264831"
"60";"25";"0,5000";"0,5000";"1,0000";"0";"0,00004252212789376086";"0,00011661421806001485"
"60";"26";"1,0000";"1,0000";"2,0000";"0";"0,00019889869817878646";"0,00024335853843767685"
"60";"27";"1,0000";"1,0000";"2,0000";"0";"0,00019889869817878646";"0,00024335853843767685"
"61";"0";"4,9481";"4,8192";"9,7673";"7140,080931480007";"0,00011311361278330416";"0,00930743581209086"
"61";"1";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"2";"1,0000";"1,0000";"2,0000";"0";"0,0000352407884182895";"0,00024141998684398846"
"61";"3";"4,7277";"4,5394";"9,2672";"6350,820533840196";"0,00010672676760875201";"0,008042183267212752"
"61";"4";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"5";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"6";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"7";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"8";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"9";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"10";"4,0349";"4,4761";"8,5110";"5236,9753579596445";"0,00009868012668787635";"0,006702617734968498"
"61";"11";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"12";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"13";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"14";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"15";"6,0683";"6,3464";"12,4147";"9514,908774615673";"0,00012221662931890842";"0,010622756129572013"
"61";"16";"5,7319";"5,1507";"10,8826";"9865,53309216382";"0,00012458217318618082";"0,010268469000811832"
"61";"17";"4,3846";"4,7041";"9,0888";"7014,374208188351";"0,00010127887848380273";"0,00852336750753735"
"61";"18";"1,0000";"1,0000";"2,0000";"0";"0,0001937297813118358";"0,00024141998684398846"
"61";"19";"5,1831";"4,7691";"9,9522";"9790,501517300067";"0,00011048048009583345";"0,010014436643659235"
"61";"20";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"21";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"22";"1,0000";"1,0000";"2,0000";"0";"0,000029064506990659065";"0,00024141998684398846"
"61";"23";"0,5000";"0,5000";"1,0000";"0";"0,00004141706984591993";"0,00011578133159242167"
"61";"24";"2,1579";"2,7895";"4,9474";"2006,9060987787027";"0,0000564268869282384";"0,0014917519611110706"
"61";"25";"4,5434";"4,3348";"8,8782";"7007,8424319464775";"0,00010652923603612124";"0,008507863293559875"
"61";"26";"1,0000";"1,0000";"2,0000";"0";"0,0001937297813118358";"0,00024141998684398846"
"61";"27";"1,0000";"1,0000";"2,0000";"0";"0,0001937297813118358";"0,00024141998684398846"
"62";"0";"5,1696";"5,3385";"10,5082";"7412,918853231355";"0,00011379916587370586";"0,009821631680973622"
"62";"1";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"2";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"3";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"4";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"5";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"6";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"7";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"8";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"9";"1,2500";"1,7500";"3,0000";"1879,9214989322988";"0,00004644769175764898";"0,0003007619389510699"
"62";"10";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"11";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"12";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"13";"1,0000";"1,0000";"2,0000";"0";"0,000034396626463442395";"0,00023853040305831964"
"62";"14";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"15";"5,6922";"5,9585";"11,6507";"9437,682201377413";"0,00011369290585168284";"0,009895848184098305"
"62";"16";"1,5000";"2,0000";"3,5000";"1879,0000000000007";"0,00005854360586809904";"0,000367697565752314"
"62";"17";"5,1442";"4,2327";"9,3769";"9621,23877474394";"0,00011042628713947142";"0,008800187875253032"
"62";"18";"1,0000";"1,0000";"2,0000";"0";"0,0001890889690263105";"0,00023853040305831964"
"62";"19";"4,3592";"4,8465";"9,2057";"6157,797621626882";"0,00009644974283296036";"0,008114995432377344"
"62";"20";"4,7460";"4,7648";"9,5109";"8310,243261072543";"0,00010359214923238464";"0,008770536662546262"
"62";"21";"1,0000";"1,0000";"2,0000";"0";"0,0001890889690263105";"0,00023853040305831964"
"62";"22";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"23";"4,3160";"4,0862";"8,4022";"5865,143142001119";"0,00010004996208339643";"0,006739664121041387"
"62";"24";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"25";"4,8108";"4,5359";"9,3466";"7820,106541260165";"0,00010755069926776729";"0,00893565775021942"
"62";"26";"1,0000";"1,0000";"2,0000";"0";"0,000028368291834538177";"0,00023853040305831964"
"62";"27";"0,5000";"0,5000";"1,0000";"0";"0,00004042496109234661";"0,00011446287733075819"
"62";"28";"1,0000";"1,0000";"2,0000";"0";"0,0001890889690263105";"0,00023853040305831964"
"63";"0";"5,0196";"5,0685";"10,0881";"7611,42891872444";"0,00010752415824264385";"0,009114550382398107"
"63";"1";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"2";"1,0000";"1,0000";"2,0000";"0";"0,000033573733431853375";"0,00023626473585285703"
"63";"3";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"4";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"5";"4,8810";"4,6249";"9,5059";"9027,015048225798";"0,00010352127733222996";"0,009207643269332367"
"63";"6";"3,9678";"4,3537";"8,3215";"4615,256427032996";"0,00009202425591841088";"0,0059879674123282395"
"63";"7";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"8";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"9";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"10";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"11";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"12";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"13";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"14";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"15";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"16";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"17";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"18";"4,6372";"4,5629";"9,2002";"7372,4695671868185";"0,00010243708694823919";"0,0077896932008085515"
"63";"19";"1,0000";"1,0000";"2,0000";"0";"0,0001845651720650982";"0,00023626473585285703"
"63";"20";"5,8847";"6,1601";"12,0448";"9878,78917966712";"0,00011407161525460854";"0,01000364452746793"
"63";"21";"4,6297";"4,8703";"9,5000";"8008,919846669373";"0,00009689943592906827";"0,0084196221472959"
"63";"22";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"23";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"24";"4,6228";"4,2364";"8,8592";"7429,765452715254";"0,00010076110357020967";"0,00798002394058399"
"63";"25";"1,0000";"1,0000";"2,0000";"0";"0,000027689618595560154";"0,00023626473585285703"
"63";"26";"0,5000";"0,5000";"1,0000";"0";"0,000039457848268146594";"0,00011345012021677437"
"63";"27";"1,0000";"1,0000";"2,0000";"0";"0,0001845651720650982";"0,00023626473585285703"
"63";"28";"1,0000";"1,0000";"2,0000";"0";"0,0001845651720650982";"0,00023626473585285703"
"64";"0";"5,0575";"5,1169";"10,1743";"7913,08362090149";"0,00010482203008125614";"0,009087729377759824"
"64";"1";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"2";"4,8682";"4,6840";"9,5522";"7851,290845327297";"0,0001033212285628966";"0,007734616512961074"
"64";"3";"4,6183";"4,3639";"8,9822";"6918,532948765349";"0,00009871527372115373";"0,007929381391374469"
"64";"4";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"5";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"6";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"7";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"8";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"9";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"10";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"11";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"12";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"13";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"14";"1,0000";"1,0000";"2,0000";"0";"0,00003278380761719709";"0,00023447867453155237"
"64";"15";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"16";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"17";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"18";"5,0732";"5,5051";"10,5783";"8379,722536347292";"0,00009981576037809455";"0,008631727679711269"
"64";"19";"1,0000";"1,0000";"2,0000";"0";"0,00018022219562543944";"0,00023447867453155237"
"64";"20";"5,1997";"4,8178";"10,0175";"10542,168717875167";"0,00010373305320105354";"0,009577102125253577"
"64";"21";"1,0000";"1,0000";"2,0000";"0";"0,00018022219562543944";"0,00023447867453155237"
"64";"22";"4,9621";"4,7235";"9,6856";"8260,731281779883";"0,00010510715972888532";"0,008893652120588083"
"64";"23";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"24";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"25";"4,9121";"5,1758";"10,0879";"8289,469267684452";"0,00009992903566750027";"0,008969792508308592"
"64";"26";"1,0000";"1,0000";"2,0000";"0";"0,00002703813378904033";"0,00023447867453155237"
"64";"27";"0,5000";"0,5000";"1,0000";"0";"0,00003852948144535385";"0,0001126450390549267"
"64";"28";"1,0000";"1,0000";"2,0000";"0";"0,00018022219562543944";"0,00023447867453155237"
"65";"0";"4,7314";"4,7042";"9,4356";"8083,442059572869";"0,00009556989409690557";"0,008265700889956712"
"65";"1";"5,1976";"5,2308";"10,4283";"8054,135973310829";"0,00010578963461614554";"0,009538906654604603"
"65";"2";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"3";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"4";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"5";"3,9412";"4,2059";"8,1471";"6078,852206847067";"0,00009186737896005963";"0,006231931658824704"
"65";"6";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"7";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"8";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"9";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"10";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"11";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"12";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"13";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"14";"1,0000";"1,0000";"2,0000";"0";"0,0000319842177656299";"0,00023258899986499293"
"65";"15";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"16";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"17";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"18";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"19";"4,2627";"4,5634";"8,8261";"5942,946820991622";"0,00009219743157932314";"0,006473661190763729"
"65";"20";"1,0000";"1,0000";"2,0000";"0";"0,0001758265411368678";"0,00023258899986499293"
"65";"21";"5,5642";"4,1305";"9,6947";"11785,81321765225";"0,00011023229670053484";"0,009141291412820777"
"65";"22";"5,7271";"6,1619";"11,8890";"10148,44248351011";"0,00010586467490540782";"0,009534358952490824"
"65";"23";"5,4650";"4,8774";"10,3423";"11390,529468259509";"0,00010513030946522773";"0,010224564735209465"
"65";"24";"4,9246";"4,7312";"9,6558";"7980,476334332765";"0,00010209180109418527";"0,008890292127512231"
"65";"25";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"26";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"27";"1,0000";"1,0000";"2,0000";"0";"0,00002637867963098338";"0,00023258899986499293"
"65";"28";"0,5000";"0,5000";"1,0000";"0";"0,00003758975590027642";"0,0001117711880631081"
"65";"29";"4,3235";"4,3498";"8,6733";"7436,4279468796085";"0,00009097241945098983";"0,007531044663905365"
"65";"30";"1,0000";"1,0000";"2,0000";"0";"0,0001758265411368678";"0,00023258899986499293"
"65";"31";"1,0000";"1,0000";"2,0000";"0";"0,0001758265411368678";"0,00023258899986499293"
"66";"0";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"1";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"2";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"3";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"4";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"5";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"6";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
