"id";"profile_2";"userId"
"18734";"4";"28167"
"18738";"1";"32077"
"18744";"4";"31918"
"18747";"4";"28167"
"18748";"4";"28167"
"18749";"4";"30418"
"18752";"4";"31263"
"18753";"4";"30772"
"18757";"4";"30772"
"18760";"4";"31395"
"18767";"4";"28584"
"18769";"1";"32093"
"18770";"4";"30772"
"18775";"4";"32058"
"18776";"4";"32095"
"18777";"4";"28167"
"18779";"4";"30890"
"18781";"4";"28660"
"18784";"4";"28167"
"18785";"4";"28167"
"18789";"4";"28167"
"18790";"4";"30384"
"18793";"4";"32097"
"18797";"4";"30939"
"18798";"4";"30509"
"18799";"4";"28167"
"18801";"4";"29515"
"18802";"1";"31853"
"18807";"4";"31574"
"18808";"4";"32102"
"18811";"4";"31941"
"18812";"4";"31941"
"18813";"4";"29170"
"18815";"4";"30384"
"18817";"4";"30384"
"18819";"4";"31574"
"18821";"4";"32058"
"18822";"4";"28167"
"18823";"4";"28167"
"18824";"4";"28602"
"18831";"4";"30641"
"18832";"4";"30910"
"18835";"4";"32045"
"18837";"4";"31574"
"18841";"1";"32109"
"18843";"4";"29656"
"18844";"4";"28111"
"18846";"4";"30384"
"18849";"4";"31941"
"18852";"4";"32097"
"18853";"4";"31352"
"18854";"4";"32097"
"18855";"4";"32097"
"18861";"1";"32113"
"18865";"1";"32115"
"18868";"1";"32116"
"18870";"4";"29419"
"18872";"4";"28167"
"18873";"4";"28167"
"18876";"4";"30772"
"18881";"4";"28498"
"18883";"4";"31809"
"18885";"4";"31809"
"18888";"4";"31809"
"18890";"4";"31574"
"18892";"4";"30400"
"18896";"4";"29170"
"18897";"4";"32097"
"18898";"4";"31996"
"18899";"4";"28875"
"18907";"4";"32120"
"18908";"1";"31804"
"18911";"4";"32120"
"18912";"4";"32135"
"18915";"4";"30384"
"18919";"4";"31739"
"18923";"1";"32140"
"18925";"4";"28372"
"18926";"4";"28167"
"18929";"4";"31062"
"18934";"1";"32145"
"18937";"4";"30268"
"18939";"1";"32093"
"18940";"4";"32149"
"18941";"4";"32150"
"18944";"1";"31149"
"18946";"4";"28960"
"18947";"1";"32151"
"18948";"4";"28167"
"18951";"4";"30384"
"18953";"1";"32154"
"18955";"4";"28597"
"18956";"4";"28167"
"18957";"4";"28167"
"18959";"1";"32151"
"18961";"4";"30418"
"18964";"4";"31350"
"18965";"4";"30384"
"18966";"4";"32159"
"18967";"4";"28167"
"18970";"1";"32161"
"18971";"1";"32161"
"18973";"4";"32058"
"18974";"1";"32162"
"18977";"4";"30357"
"18980";"4";"28544"
"18984";"4";"29784"
"18989";"4";"30259"
"18990";"1";"28306"
"18992";"4";"31456"
"18995";"4";"28167"
"18996";"4";"31663"
"19001";"4";"32168"
"19002";"4";"31456"
"19006";"4";"31456"
"19008";"4";"31456"
"19009";"1";"31804"
"19011";"4";"30160"
"19014";"4";"32170"
"19017";"4";"28167"
"19019";"4";"28167"
"19024";"4";"31026"
"19028";"4";"31996"
"19030";"4";"32176"
"19032";"1";"32177"
"19033";"1";"32177"
"19037";"4";"32180"
"19038";"4";"31996"
"19039";"4";"31809"
"19041";"4";"30384"
"19044";"1";"32181"
"19046";"4";"32175"
"19047";"1";"32183"
"19050";"4";"32175"
"19052";"4";"30384"
"19054";"4";"32191"
"19055";"4";"32190"
"19060";"4";"30357"
"19063";"4";"32207"
"19066";"4";"30332"
"19068";"4";"31996"
"19072";"4";"28167"
"19075";"1";"32181"
"19077";"4";"29329"
"19078";"4";"29898"
"19081";"4";"31809"
"19082";"4";"31809"
"19083";"4";"31809"
"19084";"4";"31809"
"19085";"4";"31809"
"19086";"4";"28167"
"19087";"4";"28167"
"19088";"4";"28167"
"19089";"4";"28597"
"19094";"4";"28167"
"19099";"4";"31941"
"19100";"1";"32227"
"19101";"4";"31014"
"19103";"4";"30772"
"19104";"1";"32228"
"19106";"4";"31230"
"19109";"4";"31809"
"19110";"1";"32229"
"19111";"4";"32230"
"19116";"1";"32233"
"19117";"1";"32236"
"19123";"4";"28236"
"19135";"4";"30388"
"19137";"1";"31945"
"19140";"4";"31941"
"19141";"4";"28167"
"19144";"1";"32252"
"19146";"4";"30458"
"19148";"4";"28111"
"19150";"4";"32257"
"19151";"1";"31907"
"19155";"4";"28167"
"19156";"4";"30418"
"19157";"4";"32262"
"19159";"4";"28167"
"19161";"4";"32264"
"19162";"4";"32266"
"19164";"4";"32267"
"19165";"1";"32268"
"19170";"1";"32270"
"19172";"4";"28691"
"19173";"1";"32272"
"19177";"4";"29549"
"19178";"4";"32274"
"19180";"1";"32275"
"19181";"4";"32274"
"19183";"4";"31574"
"19186";"1";"32278"
"19187";"4";"28691"
"19189";"4";"30384"
"19190";"4";"32281"
"19191";"4";"30772"
"19192";"4";"30772"
"19193";"4";"28167"
"19194";"4";"30772"
"19195";"4";"30772"
"19198";"1";"32282"
"19203";"4";"30384"
"19207";"4";"30384"
"19209";"4";"30384"
"19210";"4";"30384"
"19211";"1";"32286"
"19212";"1";"32286"
"19215";"4";"28167"
"19217";"1";"32288"
"19242";"4";"32290"
"19244";"4";"32291"
"19245";"1";"32288"
"19258";"4";"28167"
"19261";"4";"28167"
"19271";"4";"28167"
"19288";"4";"31408"
"19317";"4";"28167"
"19339";"4";"30418"
"19340";"4";"31456"
"19341";"4";"29465"
"19342";"1";"32299"
"19344";"1";"32301"
"19346";"4";"30509"
"19348";"4";"30384"
"19351";"1";"31149"
"19352";"1";"32307"
"19356";"4";"28167"
"19358";"4";"30384"
"19361";"1";"32309"
"19362";"4";"28167"
"19363";"4";"32311"
"19364";"4";"32263"
"19367";"1";"32275"
"19370";"4";"32313"
"19372";"4";"32314"
"19375";"1";"31826"
"19377";"4";"29989"
"19380";"4";"31246"
"19381";"4";"32320"
"19382";"4";"30384"
"19383";"4";"29475"
"19386";"4";"30259"
"19387";"4";"32320"
"19396";"4";"30292"
"19401";"4";"30384"
"19403";"1";"32278"
"19404";"1";"32330"
"19405";"4";"30772"
"19407";"4";"32333"
"19410";"4";"32210"
"19411";"4";"31456"
"19414";"4";"28167"
"19420";"4";"28624"
"19422";"4";"28624"
"19423";"4";"28167"
"19425";"4";"32021"
"19430";"1";"32338"
"19431";"1";"31125"
"19433";"4";"28167"
"19435";"4";"28167"
"19439";"1";"32339"
"19441";"4";"29898"
"19442";"4";"30418"
"19443";"4";"30890"
"19446";"4";"30527"
"19448";"4";"28618"
"19450";"4";"29475"
"19452";"4";"31824"
"19453";"4";"32021"
"19455";"4";"32343"
"19457";"1";"32341"
"19460";"4";"31037"
"19462";"4";"32344"
"19464";"4";"28840"
"19465";"4";"32347"
"19468";"4";"32349"
"19478";"4";"32355"
"19482";"4";"32361"
"19487";"1";"32366"
"19493";"1";"32372"
"19495";"4";"30384"
"19496";"4";"30384"
"19500";"4";"30384"
"19501";"4";"32021"
"19506";"4";"32374"
"19507";"1";"31841"
"19513";"4";"30418"
"19514";"4";"31513"
"19522";"1";"31804"
"19529";"4";"30384"
"19532";"4";"28167"
"19534";"1";"32393"
"19537";"4";"30418"
"19539";"4";"30550"
"19540";"4";"32394"
"19543";"4";"32397"
"19545";"4";"28167"
"19546";"4";"28167"
"19551";"4";"28224"
"19553";"1";"32406"
"19556";"4";"32407"
"19557";"1";"32409"
"19558";"4";"28167"
"19562";"4";"28111"
"19563";"4";"28111"
"19564";"4";"29003"
"19566";"4";"32412"
"19569";"4";"31774"
"19572";"4";"32413"
"19574";"4";"30384"
"19575";"4";"30384"
"19578";"4";"32414"
"19579";"4";"29352"
"19580";"4";"28167"
"19581";"4";"32021"
"19582";"4";"29329"
"19589";"1";"32309"
"19591";"4";"31774"
"19592";"4";"32416"
"19595";"4";"32356"
"19597";"4";"32232"
"19603";"4";"30418"
"19607";"1";"32420"
"19608";"4";"31585"
"19609";"1";"31933"
"19611";"4";"32412"
"19615";"1";"32421"
"19622";"4";"30772"
"19623";"4";"30772"
"19624";"4";"30772"
"19625";"4";"30772"
"19627";"4";"30384"
"19632";"4";"31026"
"19634";"4";"30384"
"19635";"4";"32423"
"19636";"4";"32424"
"19644";"4";"32263"
"19645";"4";"28375"
"19649";"4";"28584"
"19650";"4";"28584"
"19651";"1";"32401"
"19656";"1";"32434"
"19658";"1";"32151"
"19661";"4";"30158"
"19663";"4";"28167"
"19664";"4";"28167"
"19668";"4";"28584"
"19671";"4";"28450"
"19672";"1";"31804"
"19674";"4";"32439"
"19676";"4";"31426"
"19680";"1";"32444"
"19684";"4";"30772"
"19688";"1";"32151"
"19691";"4";"32290"
"19693";"1";"30094"
"19698";"1";"32444"
"19699";"4";"32220"
"19700";"1";"30777"
"19701";"4";"28607"
"19703";"4";"32452"
"19709";"4";"29329"
"19711";"4";"28354"
"19715";"1";"32319"
"19716";"4";"30384"
"19717";"4";"30384"
"19724";"4";"31660"
"19725";"1";"32183"
"19726";"4";"32462"
"19731";"4";"32464"
"19732";"4";"31831"
"19738";"4";"28167"
"19743";"4";"28584"
"19744";"4";"32021"
"19748";"4";"31371"
"19750";"4";"30384"
"19752";"4";"32058"
"19754";"4";"28167"
"19755";"4";"29617"
"19758";"4";"32471"
"19762";"1";"32448"
"19769";"4";"32021"
"19770";"4";"29329"
"19773";"1";"32474"
"19774";"4";"29333"
"19776";"4";"29695"
"19778";"4";"32475"
"19779";"1";"32477"
"19781";"4";"30279"
"19783";"4";"30772"
"19784";"4";"30772"
"19786";"1";"30709"
"19788";"4";"29417"
"19789";"4";"28468"
"19794";"4";"32450"
"19798";"4";"31456"
"19800";"1";"32323"
"19801";"4";"28167"
"19805";"4";"32490"
"19807";"1";"32483"
"19809";"4";"31918"
"19810";"4";"31605"
"19811";"1";"30094"
"19815";"4";"28167"
"19816";"4";"29898"
"19819";"1";"32496"
"19823";"4";"30272"
"19825";"4";"32497"
"19827";"1";"32499"
"19831";"4";"30772"
"19832";"4";"32430"
"19834";"4";"28618"
"19835";"4";"28167"
"19837";"4";"28167"
"19838";"4";"28801"
"19840";"4";"28167"
"19841";"4";"30384"
"19843";"4";"31901"
"19845";"1";"31933"
"19847";"4";"32510"
"19850";"4";"32513"
"19851";"1";"32514"
"19855";"4";"32515"
"19857";"4";"29521"
"19858";"4";"30384"
"19859";"4";"32510"
"19870";"4";"32517"
"19871";"1";"32518"
"19873";"4";"32519"
"19878";"4";"28167"
"19880";"4";"30772"
"19881";"4";"29170"
"19882";"4";"30384"
"19883";"4";"32525"
"19887";"1";"32528"
"19888";"4";"32529"
"19892";"4";"32531"
"19896";"4";"30772"
"19897";"4";"32045"
"19901";"1";"32319"
"19904";"4";"30384"
"19906";"4";"28336"
"19909";"4";"28167"
"19911";"1";"32538"
"19912";"1";"32539"
"19913";"4";"30357"
"19916";"4";"31809"
"19920";"4";"32542"
"19921";"4";"32543"
"19925";"1";"32546"
"19926";"4";"32548"
"19927";"4";"30772"
"19929";"4";"29214"
"19931";"1";"32550"
"19935";"4";"31426"
"19940";"4";"28167"
"19941";"1";"32556"
"19942";"4";"29329"
"19944";"4";"32557"
"19948";"1";"32538"
"19952";"4";"32562"
"19954";"4";"32479"
"19958";"1";"32572"
"19962";"4";"30890"
"19963";"4";"30292"
"19964";"4";"30292"
"19969";"4";"32578"
"19970";"4";"28584"
"19971";"1";"32580"
"19974";"1";"32581"
"19977";"1";"32580"
"19979";"4";"28167"
"19982";"1";"32582"
"19984";"4";"29329"
"19985";"4";"32290"
"19986";"4";"32583"
"19994";"4";"31996"
"19995";"1";"32584"
"19999";"4";"32587"
"20001";"4";"29898"
"20002";"1";"32590"
"20004";"1";"32592"
"20007";"1";"32594"
"20009";"4";"31996"
"20012";"4";"32103"
"20014";"4";"28167"
"20019";"4";"28584"
"20020";"4";"28316"
"20026";"4";"32290"
"20028";"4";"32603"
"20029";"4";"32602"
"20030";"4";"32602"
"20032";"4";"32603"
"20034";"4";"32604"
"20036";"4";"30384"
"20040";"1";"32580"
"20047";"1";"32607"
"20048";"4";"32602"
"20050";"4";"28319"
"20052";"4";"32608"
"20054";"4";"29475"
"20055";"4";"28167"
"20058";"4";"32610"
"20061";"1";"32611"
"20062";"1";"32611"
"20063";"1";"32611"
"20065";"1";"32611"
"20071";"4";"32615"
"20072";"4";"30890"
"20074";"4";"31458"
"20076";"4";"29521"
"20078";"4";"30772"
"20079";"1";"32619"
"20081";"1";"32620"
"20082";"4";"32622"
"20083";"4";"31962"
"20084";"1";"32286"
"20089";"4";"31774"
"20090";"4";"28167"
"20092";"4";"28167"
"20093";"1";"32625"
"20098";"4";"29916"
"20100";"4";"30772"
"20101";"4";"32628"
"20102";"4";"29794"
"20106";"4";"32257"
"20107";"4";"29656"
"20109";"4";"29329"
"20110";"1";"32635"
"20112";"4";"31996"
"20115";"1";"32637"
"20118";"1";"32638"
"20120";"4";"32515"
"20122";"4";"32642"
"20126";"4";"32433"
"20127";"4";"32645"
"20133";"1";"32646"
"20136";"4";"29329"
"20137";"4";"29003"
"20140";"4";"32049"
"20141";"4";"32650"
"20143";"4";"30772"
"20144";"4";"31996"
"20146";"4";"29419"
"20149";"4";"30192"
"20154";"4";"39046"
"20159";"4";"32655"
"20160";"4";"29333"
"20164";"4";"31458"
"20166";"4";"32659"
"20167";"4";"32660"
"20169";"4";"28167"
"20174";"4";"30384"
"20177";"1";"32662"
"20183";"4";"30384"
"20184";"4";"32478"
"20186";"4";"30384"
"20193";"4";"32412"
"20194";"4";"32412"
"20201";"1";"32668"
"20202";"4";"30384"
"20206";"4";"28618"
"20207";"4";"29727"
"20208";"1";"32669"
"20211";"4";"30772"
"20212";"4";"31366"
"20215";"4";"32412"
"20216";"1";"32673"
"20219";"4";"28167"
"20220";"4";"28205"
"20221";"4";"31458"
"20224";"4";"30772"
"20226";"4";"32650"
"20227";"4";"30772"
"20229";"1";"32528"
"20232";"4";"30418"
"20235";"4";"32678"
"20241";"1";"32252"
"20242";"1";"32680"
"20243";"4";"32046"
"20245";"4";"28167"
"20246";"1";"32492"
"20247";"4";"31016"
"20255";"4";"32412"
"20260";"4";"30594"
"20261";"4";"30594"
"20263";"4";"32685"
"20267";"4";"32562"
"20269";"4";"31941"
"20272";"4";"32412"
"20274";"4";"31458"
"20275";"4";"28468"
"20278";"1";"32696"
"20280";"4";"32651"
"20281";"4";"30384"
"20284";"1";"32698"
"20287";"4";"30384"
"20288";"4";"30384"
"20289";"4";"28618"
"20295";"1";"32421"
"20297";"4";"32701"
"20299";"1";"32691"
"20300";"4";"32703"
"20303";"4";"31780"
"20307";"4";"28691"
"20312";"4";"28584"
"20315";"4";"30292"
"20318";"1";"32717"
"20319";"1";"32720"
"20320";"4";"32721"
"20322";"4";"30772"
"20323";"4";"30772"
"20324";"4";"30772"
"20325";"4";"30772"
"20326";"1";"32724"
"20330";"4";"28167"
"20331";"4";"29333"
"20341";"4";"28167"
"20343";"4";"30510"
"20344";"4";"29587"
"20345";"1";"32592"
"20346";"4";"29615"
"20347";"4";"32739"
"20349";"4";"32740"
"20350";"4";"31458"
"20351";"4";"32412"
"20359";"4";"30489"
"20363";"4";"28167"
"20367";"4";"30772"
"20368";"4";"32749"
"20369";"1";"32751"
"20376";"4";"31971"
"20378";"4";"28191"
"20379";"4";"32755"
"20381";"4";"28764"
"20382";"4";"30489"
"20385";"4";"30384"
"20386";"4";"32756"
"20387";"4";"29898"
"20388";"4";"32678"
"20389";"4";"32759"
"20390";"4";"30158"
"20395";"4";"29515"
"20396";"4";"29515"
"20397";"4";"29515"
"20399";"1";"31195"
"20400";"4";"29515"
"20402";"4";"30772"
"20404";"4";"32765"
"20405";"1";"32767"
"20410";"1";"32768"
"20412";"4";"31971"
"20414";"4";"30524"
"20416";"1";"32771"
"20418";"4";"35101"
"20420";"1";"32772"
"20423";"4";"31971"
"20429";"4";"32777"
"20430";"4";"31014"
"20433";"1";"32779"
"20436";"1";"32780"
"20437";"4";"32510"
"20443";"4";"29660"
"20444";"4";"32784"
"20445";"4";"29001"
"20447";"4";"32786"
"20448";"1";"32788"
"20449";"4";"29521"
"20452";"4";"32021"
"20454";"4";"29521"
"20462";"1";"32794"
"20467";"4";"28649"
"20468";"4";"32798"
"20475";"4";"32515"
"20477";"4";"28167"
"20478";"4";"32758"
"20480";"4";"32777"
"20491";"4";"30192"
"20493";"4";"32433"
"20494";"4";"28167"
"20495";"4";"32515"
"20496";"1";"32807"
"20497";"1";"32581"
"20500";"1";"32581"
"20502";"1";"32808"
"20509";"1";"32581"
"20512";"4";"28167"
"20513";"1";"32807"
"20514";"1";"32793"
"20516";"4";"28167"
"20517";"4";"31663"
"20519";"4";"32664"
"20520";"4";"32804"
"20521";"4";"28167"
"20524";"4";"29695"
"20525";"4";"31971"
"20526";"4";"32562"
"20527";"4";"32562"
"20531";"4";"28618"
"20533";"4";"30882"
"20534";"1";"32813"
"20535";"4";"28584"
"20539";"4";"32021"
"20541";"4";"32816"
"20543";"1";"32793"
"20545";"4";"32602"
"20549";"4";"30480"
"20553";"4";"31426"
"20555";"1";"32823"
"20557";"1";"32793"
"20560";"4";"30982"
"20566";"4";"31996"
"20572";"4";"32642"
"20573";"4";"31780"
"20580";"1";"32842"
"20582";"4";"31458"
"20585";"4";"32846"
"20586";"4";"28167"
"20587";"4";"32845"
"20588";"4";"28167"
"20589";"1";"32847"
"20593";"4";"30772"
"20595";"4";"32848"
"20596";"4";"32478"
"20598";"4";"30772"
"20602";"4";"28167"
"20613";"1";"32855"
"20616";"4";"28167"
"20617";"4";"32857"
"20618";"1";"32858"
"20621";"1";"32862"
"20622";"1";"32860"
"20623";"4";"28108"
"20626";"4";"31996"
"20628";"4";"32478"
"20629";"1";"32867"
"20633";"4";"32870"
"20635";"1";"32872"
"20637";"4";"28151"
"20642";"4";"31941"
"20645";"4";"28584"
"20646";"4";"32876"
"20649";"4";"30143"
"20650";"4";"32879"
"20652";"4";"30951"
"20653";"4";"29521"
"20657";"4";"29661"
"20658";"4";"32416"
"20660";"4";"28090"
"20665";"4";"32884"
"20669";"4";"32187"
"20670";"4";"30384"
"20674";"4";"32740"
"20675";"4";"32887"
"20678";"4";"32602"
"20681";"4";"32895"
"20683";"1";"32898"
"20684";"1";"32899"
"20686";"4";"30384"
"20691";"4";"32845"
"20693";"4";"32699"
"20694";"1";"32905"
"20695";"4";"29510"
"20697";"4";"30772"
"20698";"4";"30772"
"20699";"4";"30772"
"20703";"4";"32913"
"20704";"4";"31996"
"20707";"4";"32914"
"20709";"4";"30384"
"20710";"4";"30384"
"20711";"4";"32815"
"20714";"4";"31941"
"20719";"4";"32049"
"20722";"4";"32699"
"20726";"1";"32905"
"20730";"4";"29864"
"20731";"4";"32926"
"20734";"1";"32927"
"20736";"4";"32861"
"20737";"4";"32562"
"20738";"4";"32928"
"20739";"4";"29690"
"20740";"4";"32929"
"20741";"4";"32013"
"20743";"4";"32660"
"20744";"1";"32931"
"20745";"4";"29989"
"20750";"1";"32669"
"20752";"4";"28584"
"20756";"4";"32114"
"20757";"4";"30982"
"20760";"4";"32049"
"20762";"4";"32049"
"20764";"4";"31963"
"20769";"4";"31121"
"20771";"4";"29329"
"20773";"4";"32937"
"20779";"4";"32049"
"20782";"4";"32562"
"20783";"4";"32562"
"20788";"4";"30890"
"20790";"4";"32938"
"20793";"4";"28167"
"20797";"4";"32583"
"20798";"4";"30946"
"20803";"4";"32946"
"20805";"1";"32767"
"20809";"4";"30384"
"20811";"4";"28167"
"20814";"4";"32951"
"20815";"1";"32952"
"20817";"4";"28167"
"20822";"4";"28167"
"20823";"1";"32954"
"20827";"4";"32956"
"20830";"4";"31426"
"20832";"1";"32669"
"20833";"4";"32761"
"20835";"4";"32699"
"20836";"4";"32699"
"20838";"4";"32957"
"20844";"4";"32958"
"20845";"4";"32114"
"20848";"4";"30166"
"20851";"4";"32959"
"20852";"4";"30772"
"20853";"4";"30772"
"20858";"4";"28167"
"20860";"1";"32669"
"20863";"1";"32962"
"20870";"4";"32049"
"20871";"1";"30777"
"20872";"4";"30772"
"20876";"1";"32964"
"20879";"4";"29660"
"20880";"1";"32966"
"20881";"4";"31971"
"20882";"4";"28584"
"20884";"4";"32970"
"20887";"4";"32343"
"20892";"4";"32972"
"20894";"4";"32974"
"20897";"1";"32975"
"20898";"4";"32374"
"20904";"4";"32978"
"20906";"4";"32980"
"20908";"4";"32263"
"20909";"4";"32021"
"20914";"4";"32615"
"20916";"4";"28297"
"20920";"1";"32983"
"20921";"4";"31426"
"20927";"4";"30772"
"20928";"4";"32344"
"20929";"4";"31690"
"20933";"1";"32989"
"20935";"4";"32991"
"20939";"1";"32993"
"20940";"4";"32996"
"20941";"4";"31996"
"20946";"4";"28844"
"20948";"4";"30982"
"20949";"4";"31979"
"20950";"4";"29329"
"20952";"4";"28584"
"20956";"1";"33002"
"20960";"4";"33004"
"20961";"1";"33002"
"20965";"4";"28843"
"20967";"4";"31462"
"20969";"4";"33010"
"20972";"4";"31996"
"20980";"4";"29690"
"20981";"1";"33019"
"20984";"4";"32510"
"20985";"4";"33021"
"20991";"4";"29329"
"20997";"4";"29329"
"21001";"4";"30384"
"21004";"4";"33033"
"21005";"1";"33032"
"21007";"4";"31996"
"21009";"4";"33038"
"21011";"1";"32669"
"21013";"1";"33042"
"21014";"1";"33043"
"21016";"4";"30384"
"21020";"4";"31384"
"21021";"1";"32753"
"21022";"4";"31014"
"21025";"4";"29329"
"21026";"4";"31941"
"21029";"4";"30641"
"21035";"4";"31996"
"21037";"4";"28167"
"21039";"1";"33058"
"21043";"4";"32972"
"21046";"4";"28584"
"21048";"4";"33037"
"21052";"4";"31426"
"21054";"4";"28584"
"21059";"1";"33062"
"21060";"4";"30882"
"21062";"4";"32678"
"21064";"4";"29727"
"21066";"1";"32753"
"21067";"4";"29329"
"21069";"1";"32753"
"21070";"1";"33072"
"21072";"4";"31996"
"21074";"4";"33075"
"21076";"4";"32678"
"21078";"4";"31663"
"21079";"4";"29329"
"21083";"4";"28584"
"21085";"4";"33037"
"21092";"4";"32263"
"21093";"1";"33081"
"21095";"4";"32861"
"21099";"4";"32664"
"21101";"4";"28617"
"21102";"1";"33086"
"21103";"4";"33076"
"21104";"4";"33087"
"21105";"4";"29727"
"21109";"4";"33089"
"21110";"1";"33090"
"21111";"4";"31996"
"21113";"1";"33086"
"21117";"4";"32861"
"21118";"4";"32861"
"21119";"4";"33101"
"21128";"1";"33091"
"21130";"1";"33102"
"21131";"1";"33102"
"21132";"4";"33103"
"21137";"4";"33109"
"21139";"4";"28167"
"21143";"1";"33110"
"21144";"4";"32972"
"21146";"4";"32887"
"21149";"4";"33112"
"21150";"1";"33113"
"21155";"4";"31964"
"21156";"1";"33115"
"21157";"4";"33116"
"21160";"4";"33118"
"21161";"4";"32653"
"21165";"1";"33121"
"21166";"4";"29727"
"21167";"4";"32958"
"21169";"1";"33124"
"21170";"1";"33125"
"21173";"4";"32861"
"21175";"4";"33128"
"21177";"4";"32678"
"21179";"1";"33129"
"21182";"4";"29989"
"21183";"4";"29515"
"21188";"4";"33134"
"21193";"1";"31301"
"21195";"4";"32994"
"21198";"4";"31996"
"21204";"4";"33137"
"21205";"4";"30939"
"21207";"4";"33139"
"21208";"4";"29149"
"21209";"4";"28801"
"21210";"4";"31426"
"21211";"1";"33142"
"21216";"4";"33146"
"21217";"4";"28405"
"21221";"4";"29989"
"21222";"4";"33150"
"21225";"4";"33153"
"21226";"4";"33155"
"21228";"1";"33091"
"21229";"1";"33157"
"21230";"1";"33181"
"21235";"1";"33161"
"21237";"4";"29419"
"21241";"1";"33165"
"21249";"4";"32994"
"21250";"1";"33167"
"21253";"4";"28602"
"21255";"1";"33169"
"21257";"4";"32882"
"21262";"4";"33153"
"21265";"4";"33178"
"21268";"1";"30777"
"21269";"4";"33179"
"21271";"4";"30773"
"21273";"4";"31996"
"21275";"4";"33183"
"21277";"4";"33183"
"21279";"4";"32970"
"21280";"4";"28224"
"21282";"1";"33187"
"21289";"1";"31633"
"21291";"4";"33183"
"21294";"4";"29521"
"21296";"1";"33198"
"21298";"4";"33199"
"21304";"4";"33206"
"21306";"4";"31948"
"21307";"1";"33207"
"21308";"4";"30384"
"21309";"1";"33209"
"21317";"1";"31149"
"21318";"1";"33214"
"21321";"4";"33153"
"21322";"1";"33214"
"21324";"1";"33218"
"21325";"1";"33219"
"21332";"1";"33218"
"21333";"4";"33153"
"21334";"4";"28167"
"21337";"4";"31585"
"21338";"1";"33222"
"21339";"4";"33223"
"21347";"4";"33225"
"21351";"4";"33153"
"21355";"1";"33228"
"21356";"4";"32882"
"21363";"4";"33232"
"21365";"4";"32021"
"21371";"4";"33233"
"21372";"4";"29521"
"21373";"4";"29521"
"21374";"4";"33235"
"21377";"4";"32370"
"21378";"4";"33236"
"21380";"4";"32259"
"21382";"4";"31014"
"21388";"1";"33246"
"21390";"4";"30147"
"21391";"1";"33248"
"21395";"4";"28167"
"21397";"4";"31585"
"21402";"4";"31996"
"21406";"1";"33121"
"21411";"4";"30772"
"21412";"4";"32972"
"21416";"4";"32972"
"21417";"1";"33260"
"21419";"4";"33264"
"21420";"4";"33237"
"21423";"4";"28167"
"21424";"4";"33270"
"21425";"4";"33160"
"21426";"4";"29367"
"21429";"4";"31996"
"21430";"4";"32021"
"21433";"4";"33278"
"21434";"1";"33280"
"21435";"4";"32021"
"21438";"1";"33283"
"21441";"4";"28126"
"21442";"1";"33284"
"21443";"4";"32416"
"21444";"1";"33285"
"21445";"1";"33286"
"21449";"1";"32782"
"21450";"4";"31996"
"21451";"4";"28875"
"21453";"4";"30267"
"21455";"4";"28111"
"21456";"4";"33153"
"21458";"4";"32416"
"21463";"4";"28405"
"21464";"4";"28405"
"21465";"1";"33290"
"21466";"1";"33292"
"21470";"1";"33293"
"21471";"4";"32416"
"21473";"4";"28602"
"21475";"1";"33297"
"21476";"4";"33298"
"21481";"1";"33299"
"21483";"4";"31426"
"21484";"4";"33206"
"21487";"1";"33302"
"21488";"4";"31820"
"21489";"4";"32994"
"21492";"1";"33304"
"21494";"4";"32068"
"21496";"4";"32021"
"21497";"4";"32021"
"21500";"4";"28891"
"21504";"4";"28602"
"21505";"4";"33309"
"21508";"4";"33153"
"21509";"4";"32356"
"21511";"4";"30587"
"21520";"4";"33316"
"21523";"4";"28453"
"21525";"4";"31820"
"21528";"4";"33319"
"21529";"4";"32412"
"21530";"4";"32412"
"21532";"4";"32994"
"21534";"4";"30594"
"21538";"4";"32972"
"21539";"4";"32121"
"21540";"4";"29739"
"21541";"4";"33327"
"21544";"4";"32815"
"21546";"4";"33328"
"21554";"4";"32972"
"21555";"4";"33334"
"21556";"4";"31264"
"21558";"4";"33153"
"21562";"4";"33336"
"21563";"1";"33337"
"21564";"4";"33226"
"21566";"4";"33226"
"21569";"4";"32958"
"21572";"4";"33078"
"21574";"4";"33078"
"21576";"1";"33340"
"21577";"4";"30772"
"21579";"4";"32510"
"21584";"4";"33153"
"21588";"1";"33342"
"21589";"4";"32994"
"21590";"4";"32021"
"21593";"4";"31774"
"21599";"1";"33348"
"21601";"4";"33350"
"21602";"4";"32259"
"21606";"4";"33351"
"21608";"4";"28167"
"21609";"4";"29794"
"21613";"4";"33226"
"21620";"1";"33359"
"21622";"4";"33037"
"21623";"4";"31996"
"21626";"4";"32961"
"21631";"4";"31426"
"21633";"4";"30594"
"21635";"4";"32517"
"21637";"4";"32517"
"21641";"4";"33153"
"21642";"4";"33226"
"21648";"1";"33369"
"21653";"1";"33378"
"21654";"1";"31149"
"21655";"1";"33330"
"21657";"4";"33381"
"21658";"4";"29087"
"21660";"4";"28856"
"21663";"4";"32517"
"21669";"4";"33226"
"21670";"1";"33385"
"21672";"4";"33313"
"21673";"4";"32994"
"21675";"4";"29921"
"21676";"4";"29921"
"21677";"4";"32994"
"21681";"4";"33389"
"21682";"1";"33390"
"21687";"4";"32815"
"21692";"4";"33226"
