"id";"reputation";"id_community";"profile";"questions";"answers";"comments"
"46725";"1";"9";"1";"0";"0";"0"
"46726";"1";"9";"1";"0";"0";"0"
"46728";"1";"9";"1";"0";"0";"0"
"46729";"1";"9";"1";"0";"0";"0"
"46732";"1";"9";"1";"0";"0";"0"
"46734";"1";"9";"1";"0";"0";"0"
"46735";"1";"9";"1";"0";"0";"0"
"46738";"1";"9";"1";"0";"0";"0"
"46740";"1";"9";"1";"0";"0";"0"
"46741";"1";"9";"1";"0";"0";"0"
"46742";"1";"9";"1";"0";"0";"0"
"46744";"1";"9";"1";"0";"0";"0"
"46745";"1";"9";"1";"0";"0";"0"
"46747";"1";"9";"1";"0";"0";"0"
"46749";"1";"9";"1";"0";"0";"0"
"46750";"1";"9";"1";"0";"0";"0"
"46751";"1";"9";"1";"0";"0";"0"
"46752";"1";"9";"1";"0";"0";"0"
"46753";"1";"9";"1";"0";"0";"0"
"46754";"1";"9";"1";"0";"0";"0"
"46756";"1";"9";"1";"0";"0";"0"
"46757";"1";"9";"1";"0";"0";"0"
"46758";"1";"9";"1";"0";"0";"0"
"46759";"1";"9";"1";"0";"0";"0"
"46760";"1";"9";"1";"0";"0";"0"
"46761";"1";"9";"1";"0";"0";"0"
"46762";"1";"9";"1";"0";"0";"0"
"46763";"1";"9";"1";"0";"0";"1"
"46764";"1";"9";"1";"0";"0";"0"
"46765";"1";"9";"1";"0";"0";"0"
"46766";"1";"9";"1";"0";"0";"0"
"46767";"1";"9";"1";"0";"0";"0"
"46768";"1";"9";"1";"0";"0";"0"
"46769";"1";"9";"1";"0";"0";"0"
"46771";"1";"9";"1";"0";"0";"0"
"46772";"1";"9";"1";"0";"0";"0"
"46774";"1";"9";"1";"0";"0";"0"
"46775";"1";"9";"1";"0";"0";"0"
"46776";"1";"9";"1";"0";"0";"0"
"46777";"1";"9";"1";"0";"0";"0"
"46778";"1";"9";"1";"0";"0";"0"
"46779";"1";"9";"1";"0";"0";"0"
"46780";"1";"9";"1";"0";"0";"0"
"46784";"1";"9";"1";"0";"0";"0"
"46785";"1";"9";"1";"0";"0";"0"
"46786";"1";"9";"1";"0";"0";"0"
"46787";"1";"9";"1";"0";"0";"0"
"46788";"1";"9";"1";"0";"0";"0"
"46789";"1";"9";"1";"0";"0";"0"
"46791";"1";"9";"1";"0";"0";"0"
"46796";"1";"9";"1";"0";"0";"0"
"46798";"1";"9";"1";"0";"0";"0"
"46800";"1";"9";"1";"0";"0";"0"
"46801";"1";"9";"1";"0";"0";"0"
"46808";"1";"9";"1";"0";"2";"2"
"46809";"1";"9";"1";"1";"0";"0"
"46811";"1";"9";"1";"0";"0";"0"
"46812";"1";"9";"1";"0";"0";"0"
"46813";"1";"9";"1";"0";"0";"0"
"46814";"1";"9";"1";"0";"0";"0"
"46815";"1";"9";"1";"0";"0";"0"
"46816";"1";"9";"1";"0";"0";"0"
"46817";"1";"9";"1";"0";"0";"0"
"46818";"1";"9";"1";"0";"0";"0"
"46820";"1";"9";"1";"0";"0";"0"
"46821";"1";"9";"1";"0";"0";"0"
"46822";"1";"9";"1";"0";"0";"0"
"46824";"1";"9";"1";"0";"0";"0"
"46825";"1";"9";"1";"0";"0";"0"
"46826";"1";"9";"1";"0";"0";"0"
"46827";"1";"9";"1";"0";"0";"0"
"46828";"1";"9";"1";"0";"0";"0"
"46829";"1";"9";"1";"0";"0";"0"
"46831";"1";"9";"1";"0";"0";"0"
"46833";"1";"9";"1";"0";"0";"0"
"46835";"1";"9";"1";"0";"0";"0"
"46837";"1";"9";"1";"0";"0";"0"
"46838";"1";"9";"1";"0";"0";"0"
"46839";"1";"9";"1";"0";"0";"0"
"46840";"1";"9";"1";"0";"0";"0"
"46841";"1";"9";"1";"0";"0";"0"
"46842";"1";"9";"1";"0";"0";"0"
"46844";"1";"9";"1";"0";"0";"0"
"46846";"1";"9";"1";"0";"0";"0"
"46847";"1";"9";"1";"0";"0";"0"
"46848";"1";"9";"1";"0";"0";"0"
"46850";"1";"9";"1";"0";"0";"0"
"46854";"1";"9";"1";"0";"0";"0"
"46855";"1";"9";"1";"0";"0";"0"
"46856";"1";"9";"1";"0";"0";"0"
"46859";"1";"9";"1";"0";"0";"0"
"46860";"1";"9";"1";"0";"0";"0"
"46862";"1";"9";"1";"0";"0";"0"
"46864";"1";"9";"1";"0";"0";"0"
"46866";"1";"9";"1";"0";"0";"0"
"46867";"1";"9";"1";"0";"0";"0"
"46868";"1";"9";"1";"0";"0";"0"
"46869";"1";"9";"1";"0";"0";"0"
"46870";"1";"9";"1";"0";"0";"0"
"46873";"1";"9";"1";"0";"0";"0"
"46874";"1";"9";"1";"0";"0";"0"
"46875";"1";"9";"1";"0";"0";"0"
"46878";"1";"9";"1";"0";"0";"0"
"46879";"1";"9";"1";"0";"0";"0"
"46880";"1";"9";"1";"0";"0";"0"
"46881";"1";"9";"1";"0";"0";"0"
"46883";"1";"9";"1";"0";"0";"0"
"46885";"1";"9";"1";"0";"0";"0"
"46886";"1";"9";"1";"0";"0";"0"
"46887";"1";"9";"1";"0";"0";"0"
"46888";"1";"9";"1";"0";"0";"0"
"46889";"1";"9";"1";"0";"0";"0"
"46890";"1";"9";"1";"0";"0";"0"
"46894";"1";"9";"1";"0";"0";"0"
"46897";"1";"9";"1";"0";"0";"0"
"46898";"1";"9";"1";"0";"0";"0"
"46899";"1";"9";"1";"0";"0";"0"
"46900";"1";"9";"1";"0";"0";"0"
"46904";"1";"9";"1";"0";"0";"0"
"46907";"1";"9";"1";"0";"0";"0"
"46908";"1";"9";"1";"0";"0";"0"
"46911";"1";"9";"1";"0";"0";"0"
"46913";"1";"9";"1";"0";"0";"0"
"46917";"1";"9";"1";"0";"0";"0"
"46918";"1";"9";"1";"0";"0";"0"
"46919";"1";"9";"1";"0";"0";"0"
"46920";"1";"9";"1";"0";"0";"0"
"46921";"1";"9";"1";"0";"0";"0"
"46923";"1";"9";"1";"0";"0";"0"
"46925";"1";"9";"1";"0";"0";"0"
"46926";"1";"9";"1";"0";"0";"0"
"46928";"1";"9";"1";"0";"0";"0"
"46929";"1";"9";"1";"0";"0";"0"
"46931";"1";"9";"1";"0";"0";"0"
"46932";"1";"9";"1";"1";"0";"0"
"46934";"1";"9";"1";"0";"0";"0"
"46936";"1";"9";"1";"0";"0";"0"
"46937";"1";"9";"1";"0";"0";"0"
"46938";"1";"9";"1";"0";"0";"0"
"46940";"1";"9";"1";"0";"0";"0"
"46941";"1";"9";"1";"0";"0";"0"
"46943";"1";"9";"1";"0";"0";"0"
"46944";"1";"9";"1";"0";"0";"0"
"46946";"1";"9";"1";"0";"0";"0"
"46947";"1";"9";"1";"0";"0";"0"
"46949";"1";"9";"1";"0";"0";"0"
"46950";"1";"9";"1";"0";"0";"0"
"46951";"1";"9";"1";"0";"0";"0"
"46952";"1";"9";"1";"0";"0";"0"
"46953";"1";"9";"1";"0";"0";"0"
"46954";"1";"9";"1";"0";"0";"0"
"46956";"1";"9";"1";"0";"0";"0"
"46957";"1";"9";"1";"0";"0";"0"
"46960";"1";"9";"1";"0";"0";"0"
"46961";"1";"9";"1";"0";"0";"0"
"46962";"1";"9";"1";"0";"0";"0"
"46964";"1";"9";"1";"0";"0";"0"
"46965";"1";"9";"1";"0";"0";"0"
"46970";"1";"9";"1";"0";"0";"0"
"46972";"1";"9";"1";"0";"0";"0"
"46974";"1";"9";"1";"0";"0";"0"
"46976";"1";"9";"1";"0";"0";"0"
"46978";"1";"9";"1";"0";"0";"0"
"46980";"1";"9";"1";"0";"0";"0"
"46981";"1";"9";"1";"0";"0";"0"
"46982";"1";"9";"1";"0";"1";"0"
"46984";"1";"9";"1";"0";"0";"0"
"46986";"1";"9";"1";"0";"0";"0"
"46991";"1";"9";"1";"0";"0";"0"
"46993";"1";"9";"1";"0";"0";"0"
"46995";"1";"9";"1";"0";"0";"0"
"46997";"1";"9";"1";"1";"0";"2"
"46999";"1";"9";"1";"0";"0";"0"
"47002";"1";"9";"1";"0";"1";"1"
"47003";"1";"9";"1";"0";"0";"0"
"47004";"1";"9";"1";"0";"0";"0"
"47005";"1";"9";"1";"0";"0";"0"
"47008";"1";"9";"1";"0";"0";"0"
"47009";"1";"9";"1";"0";"0";"0"
"47010";"1";"9";"1";"0";"0";"0"
"47017";"1";"9";"1";"0";"0";"0"
"47018";"1";"9";"1";"0";"0";"0"
"47020";"1";"9";"1";"0";"0";"0"
"47021";"1";"9";"1";"0";"0";"0"
"47022";"1";"9";"1";"0";"0";"0"
"47023";"1";"9";"1";"0";"0";"0"
"47027";"1";"9";"1";"0";"0";"0"
"47030";"1";"9";"1";"0";"0";"0"
"47031";"1";"9";"1";"1";"0";"0"
"47032";"1";"9";"1";"0";"0";"0"
"47033";"1";"9";"1";"0";"0";"0"
"47034";"1";"9";"1";"0";"0";"0"
"47035";"1";"9";"1";"0";"0";"0"
"47037";"1";"9";"1";"0";"0";"0"
"47038";"1";"9";"1";"0";"0";"0"
"47040";"1";"9";"1";"0";"0";"0"
"47043";"1";"9";"1";"0";"0";"0"
"47044";"1";"9";"1";"0";"0";"0"
"47045";"1";"9";"1";"0";"0";"0"
"47046";"1";"9";"1";"0";"0";"0"
"47048";"1";"9";"1";"0";"0";"0"
"47050";"1";"9";"1";"0";"0";"0"
"47051";"1";"9";"1";"0";"0";"0"
"47052";"1";"9";"1";"0";"0";"0"
"47053";"1";"9";"1";"0";"0";"0"
"47054";"1";"9";"1";"0";"0";"0"
"47056";"1";"9";"1";"0";"0";"0"
"47060";"1";"9";"1";"0";"0";"0"
"47061";"1";"9";"1";"0";"0";"0"
"47063";"1";"9";"1";"0";"0";"0"
"47065";"1";"9";"1";"0";"0";"0"
"47066";"1";"9";"1";"0";"0";"0"
"47067";"1";"9";"1";"0";"0";"0"
"47069";"1";"9";"1";"0";"0";"0"
"47070";"1";"9";"1";"0";"0";"0"
"47072";"1";"9";"1";"0";"0";"0"
"47073";"1";"9";"1";"0";"0";"0"
"47074";"1";"9";"1";"0";"0";"0"
"47075";"1";"9";"1";"0";"0";"0"
"47076";"1";"9";"1";"0";"0";"0"
"47077";"1";"9";"1";"0";"0";"0"
"47079";"1";"9";"1";"0";"0";"0"
"47082";"1";"9";"1";"0";"0";"0"
"47085";"1";"9";"1";"0";"0";"0"
"47086";"1";"9";"1";"0";"0";"0"
"47088";"1";"9";"1";"0";"0";"0"
"47089";"1";"9";"1";"0";"0";"0"
"47093";"1";"9";"1";"0";"0";"0"
"47094";"1";"9";"1";"0";"0";"0"
"47095";"1";"9";"1";"0";"0";"0"
"47097";"1";"9";"1";"0";"0";"0"
"47099";"1";"9";"1";"0";"0";"0"
"47101";"1";"9";"1";"0";"0";"0"
"47102";"1";"9";"1";"0";"0";"0"
"47104";"1";"9";"1";"0";"0";"0"
"47105";"1";"9";"1";"0";"0";"0"
"47106";"1";"9";"1";"0";"0";"0"
"47107";"1";"9";"1";"0";"0";"0"
"47108";"1";"9";"1";"0";"0";"0"
"47109";"1";"9";"1";"0";"0";"0"
"47110";"1";"9";"1";"0";"0";"0"
"47111";"1";"9";"1";"0";"0";"0"
"47112";"1";"9";"1";"0";"0";"0"
"47113";"1";"9";"1";"0";"0";"1"
"47114";"1";"9";"1";"0";"0";"0"
"47115";"1";"9";"1";"0";"0";"0"
"47116";"1";"9";"1";"0";"0";"0"
"47118";"1";"9";"1";"0";"0";"0"
"47120";"1";"9";"1";"0";"1";"0"
"47122";"1";"9";"1";"0";"0";"0"
"47124";"1";"9";"1";"0";"0";"0"
"47125";"1";"9";"1";"0";"0";"0"
"47127";"1";"9";"1";"0";"0";"0"
"47129";"1";"9";"1";"0";"0";"0"
"47130";"1";"9";"1";"0";"0";"0"
"47131";"1";"9";"1";"0";"0";"0"
"47132";"1";"9";"1";"0";"0";"0"
"47134";"1";"9";"1";"0";"0";"0"
"47135";"1";"9";"1";"0";"0";"0"
"47136";"1";"9";"1";"0";"0";"0"
"47137";"1";"9";"1";"0";"0";"0"
"47139";"1";"9";"1";"0";"0";"0"
"47141";"1";"9";"1";"0";"0";"0"
"47142";"1";"9";"1";"0";"0";"0"
"47143";"1";"9";"1";"0";"0";"0"
"47144";"1";"9";"1";"0";"0";"0"
"47146";"1";"9";"1";"1";"0";"0"
"47147";"1";"9";"1";"0";"0";"0"
"47148";"1";"9";"1";"0";"0";"1"
"47149";"1";"9";"1";"0";"0";"0"
"47151";"1";"9";"1";"0";"0";"0"
"47152";"1";"9";"1";"0";"0";"0"
"47153";"1";"9";"1";"0";"0";"0"
"47154";"1";"9";"1";"0";"0";"0"
"47155";"1";"9";"1";"0";"0";"0"
"47156";"1";"9";"1";"0";"0";"0"
"47158";"1";"9";"1";"0";"0";"0"
"47159";"1";"9";"1";"0";"0";"0"
"47161";"1";"9";"1";"0";"0";"0"
"47162";"1";"9";"1";"0";"0";"0"
"47164";"1";"9";"1";"0";"0";"0"
"47166";"1";"9";"1";"0";"0";"0"
"47167";"1";"9";"1";"0";"0";"0"
"47168";"1";"9";"1";"1";"0";"0"
"47170";"1";"9";"1";"0";"0";"0"
"47171";"1";"9";"1";"0";"0";"0"
"47172";"1";"9";"1";"0";"0";"0"
"47173";"1";"9";"1";"0";"0";"0"
"47176";"1";"9";"1";"0";"0";"0"
"47177";"1";"9";"1";"0";"0";"0"
"47178";"1";"9";"1";"0";"0";"0"
"47181";"1";"9";"1";"0";"0";"0"
"47183";"1";"9";"1";"0";"0";"0"
"47185";"1";"9";"1";"0";"0";"0"
"47187";"1";"9";"1";"0";"0";"1"
"47188";"1";"9";"1";"0";"0";"0"
"47189";"1";"9";"1";"0";"0";"0"
"47193";"1";"9";"1";"0";"0";"0"
"47194";"1";"9";"1";"0";"0";"0"
"47196";"1";"9";"1";"0";"0";"0"
"47197";"1";"9";"1";"0";"0";"0"
"47198";"1";"9";"1";"0";"0";"0"
"47201";"1";"9";"1";"0";"0";"0"
"47202";"1";"9";"1";"0";"0";"0"
"47203";"1";"9";"1";"0";"0";"0"
"47204";"1";"9";"1";"0";"0";"0"
"47205";"1";"9";"1";"0";"0";"0"
"47206";"1";"9";"1";"0";"0";"0"
"47207";"1";"9";"1";"0";"0";"0"
"47208";"1";"9";"1";"0";"0";"0"
"47209";"1";"9";"1";"0";"0";"0"
"47211";"1";"9";"1";"0";"0";"0"
"47216";"1";"9";"1";"2";"0";"0"
"47220";"1";"9";"1";"0";"0";"0"
"47222";"1";"9";"1";"0";"0";"0"
"47225";"1";"9";"1";"0";"0";"0"
"47226";"1";"9";"1";"0";"0";"0"
"47227";"1";"9";"1";"0";"0";"0"
"47229";"1";"9";"1";"0";"0";"0"
"47230";"1";"9";"1";"0";"0";"0"
"47232";"1";"9";"1";"0";"0";"0"
"47233";"1";"9";"1";"0";"0";"0"
"47234";"1";"9";"1";"0";"0";"0"
"47235";"1";"9";"1";"0";"0";"0"
"47236";"1";"9";"1";"0";"0";"0"
"47237";"1";"9";"1";"0";"0";"0"
"47239";"1";"9";"1";"0";"0";"0"
"47240";"1";"9";"1";"0";"0";"0"
"47241";"1";"9";"1";"0";"0";"0"
"47242";"1";"9";"1";"0";"0";"0"
"47244";"1";"9";"1";"0";"0";"0"
"47247";"1";"9";"1";"0";"0";"0"
"47250";"1";"9";"1";"0";"0";"0"
"47257";"1";"9";"1";"0";"0";"0"
"47258";"1";"9";"1";"0";"0";"0"
"47259";"1";"9";"1";"0";"0";"0"
"47261";"1";"9";"1";"0";"0";"0"
"47274";"1";"9";"1";"0";"0";"0"
"47283";"1";"9";"1";"0";"0";"0"
"47284";"1";"9";"1";"0";"0";"0"
"47285";"1";"9";"1";"0";"0";"0"
"47295";"1";"9";"1";"0";"0";"0"
"47296";"1";"9";"1";"0";"0";"0"
"47297";"1";"9";"1";"0";"0";"0"
"47300";"1";"9";"1";"0";"0";"0"
"47302";"1";"9";"1";"0";"1";"0"
"47305";"1";"9";"1";"1";"0";"0"
"47306";"1";"9";"1";"0";"0";"0"
"47307";"1";"9";"1";"0";"0";"0"
"47309";"1";"9";"1";"0";"0";"0"
"47310";"1";"9";"1";"0";"0";"0"
"47312";"1";"9";"1";"0";"0";"0"
"47313";"1";"9";"1";"0";"0";"0"
"47316";"1";"9";"1";"0";"0";"0"
"47317";"1";"9";"1";"0";"0";"0"
"47318";"1";"9";"1";"0";"0";"0"
"47321";"1";"9";"1";"0";"1";"0"
"47323";"1";"9";"1";"0";"0";"0"
"47324";"1";"9";"1";"0";"0";"0"
"47329";"1";"9";"1";"0";"0";"0"
"47332";"1";"9";"1";"0";"0";"0"
"47334";"1";"9";"1";"0";"0";"0"
"47336";"1";"9";"1";"0";"0";"0"
"47337";"1";"9";"1";"0";"0";"0"
"47338";"1";"9";"1";"0";"0";"0"
"47339";"1";"9";"1";"0";"0";"0"
"47341";"1";"9";"1";"0";"0";"0"
"47342";"1";"9";"1";"0";"0";"0"
"47343";"1";"9";"1";"0";"0";"0"
"47349";"1";"9";"1";"1";"0";"0"
"47350";"1";"9";"1";"0";"0";"0"
"47353";"1";"9";"1";"0";"0";"0"
"47354";"1";"9";"1";"0";"0";"0"
"47358";"1";"9";"1";"0";"0";"0"
"47361";"1";"9";"1";"0";"0";"0"
"47363";"1";"9";"1";"0";"0";"0"
"47365";"1";"9";"1";"0";"0";"0"
"47367";"1";"9";"1";"0";"0";"0"
"47369";"1";"9";"1";"0";"0";"0"
"47370";"1";"9";"1";"0";"0";"0"
"47374";"1";"9";"1";"0";"0";"0"
"47375";"1";"9";"1";"0";"0";"0"
"47377";"1";"9";"1";"0";"0";"1"
"47378";"1";"9";"1";"0";"0";"0"
"47382";"1";"9";"1";"0";"0";"0"
"47383";"1";"9";"1";"0";"0";"0"
"47384";"1";"9";"1";"0";"0";"0"
"47385";"1";"9";"1";"0";"0";"0"
"47386";"1";"9";"1";"0";"0";"0"
"47387";"1";"9";"1";"0";"0";"0"
"47389";"1";"9";"1";"0";"0";"0"
"47392";"1";"9";"1";"0";"0";"0"
"47394";"1";"9";"1";"0";"0";"0"
"47398";"1";"9";"1";"0";"0";"0"
"47399";"1";"9";"1";"0";"0";"0"
"47400";"1";"9";"1";"0";"0";"0"
"47402";"1";"9";"1";"0";"0";"0"
"47403";"1";"9";"1";"0";"0";"0"
"47404";"1";"9";"1";"0";"0";"0"
"47405";"1";"9";"1";"0";"0";"0"
"47406";"1";"9";"1";"0";"0";"0"
"47407";"1";"9";"1";"0";"0";"0"
"47408";"1";"9";"1";"0";"0";"0"
"47409";"1";"9";"1";"0";"0";"0"
"47415";"1";"9";"1";"0";"0";"0"
"47416";"1";"9";"1";"1";"0";"1"
"47418";"1";"9";"1";"0";"0";"0"
"47420";"1";"9";"1";"0";"0";"0"
"47421";"1";"9";"1";"0";"0";"0"
"47430";"1";"9";"1";"0";"0";"0"
"47431";"1";"9";"1";"0";"0";"0"
"47434";"1";"9";"1";"0";"0";"0"
"47435";"1";"9";"1";"0";"0";"0"
"47440";"1";"9";"1";"0";"0";"0"
"47445";"1";"9";"1";"0";"0";"0"
"47447";"1";"9";"1";"0";"0";"0"
"47448";"1";"9";"1";"0";"0";"0"
"47450";"1";"9";"1";"0";"0";"0"
"47451";"1";"9";"1";"0";"0";"0"
"47461";"1";"9";"1";"0";"0";"0"
"47466";"1";"9";"1";"0";"0";"0"
"47469";"1";"9";"1";"0";"0";"0"
"47470";"1";"9";"1";"0";"0";"0"
"47471";"1";"9";"1";"0";"0";"0"
"47473";"1";"9";"1";"0";"0";"0"
"47474";"1";"9";"1";"0";"0";"0"
"47477";"1";"9";"1";"0";"0";"0"
"47479";"1";"9";"1";"0";"0";"0"
"47480";"1";"9";"1";"0";"0";"0"
"47481";"1";"9";"1";"0";"0";"0"
"47484";"1";"9";"1";"0";"0";"0"
"47485";"1";"9";"1";"0";"0";"0"
"47488";"1";"9";"1";"0";"0";"0"
"47489";"1";"9";"1";"0";"0";"0"
"47490";"1";"9";"1";"0";"0";"0"
"47491";"1";"9";"1";"0";"0";"0"
"47492";"1";"9";"1";"0";"0";"0"
"47493";"1";"9";"1";"0";"0";"0"
"47494";"1";"9";"1";"0";"0";"0"
"47495";"1";"9";"1";"0";"0";"0"
"47500";"1";"9";"1";"0";"0";"0"
"47502";"1";"9";"1";"0";"0";"0"
"47503";"1";"9";"1";"0";"0";"0"
"47505";"1";"9";"1";"0";"0";"0"
"47506";"1";"9";"1";"0";"0";"0"
"47509";"1";"9";"1";"0";"0";"0"
"47511";"1";"9";"1";"0";"0";"0"
"47512";"1";"9";"1";"0";"0";"0"
"47515";"1";"9";"1";"0";"0";"0"
"47516";"1";"9";"1";"0";"0";"0"
"47517";"1";"9";"1";"0";"0";"0"
"47518";"1";"9";"1";"0";"0";"0"
"47519";"1";"9";"1";"0";"0";"0"
"47520";"1";"9";"1";"0";"0";"0"
"47526";"1";"9";"1";"0";"0";"0"
"47529";"1";"9";"1";"0";"0";"0"
"47532";"1";"9";"1";"0";"0";"0"
"47533";"1";"9";"1";"0";"0";"0"
"47534";"1";"9";"1";"0";"0";"0"
"47537";"1";"9";"1";"0";"0";"0"
"47538";"1";"9";"1";"0";"0";"0"
"47540";"1";"9";"1";"0";"0";"0"
"47542";"1";"9";"1";"0";"0";"1"
"47544";"1";"9";"1";"0";"0";"0"
"47547";"1";"9";"1";"0";"0";"0"
"47549";"1";"9";"1";"0";"0";"0"
"47553";"1";"9";"1";"0";"0";"0"
"47554";"1";"9";"1";"0";"1";"0"
"47556";"1";"9";"1";"0";"0";"0"
"47557";"1";"9";"1";"0";"0";"0"
"47558";"1";"9";"1";"0";"0";"0"
"47559";"1";"9";"1";"0";"0";"0"
"47562";"1";"9";"1";"0";"0";"0"
"47563";"1";"9";"1";"0";"0";"0"
"47564";"1";"9";"1";"0";"0";"0"
"47565";"1";"9";"1";"0";"0";"0"
"47567";"1";"9";"1";"0";"0";"0"
"47568";"1";"9";"1";"0";"0";"0"
"47570";"1";"9";"1";"0";"0";"0"
"47572";"1";"9";"1";"0";"0";"0"
"47573";"1";"9";"1";"0";"0";"0"
"47576";"1";"9";"1";"0";"0";"0"
"47577";"1";"9";"1";"0";"0";"0"
"47578";"1";"9";"1";"0";"0";"0"
"47579";"1";"9";"1";"1";"0";"1"
"47580";"1";"9";"1";"0";"0";"0"
"47582";"1";"9";"1";"0";"0";"0"
"47585";"1";"9";"1";"0";"0";"0"
"47586";"1";"9";"1";"0";"0";"0"
"47587";"1";"9";"1";"0";"0";"0"
"47589";"1";"9";"1";"0";"0";"0"
"47590";"1";"9";"1";"0";"0";"0"
"47593";"1";"9";"1";"0";"1";"0"
"47594";"1";"9";"1";"0";"0";"0"
"47597";"1";"9";"1";"0";"0";"0"
"47598";"1";"9";"1";"0";"0";"0"
"47599";"1";"9";"1";"0";"0";"0"
"47600";"1";"9";"1";"0";"0";"0"
"47601";"1";"9";"1";"0";"0";"0"
"47603";"1";"9";"1";"0";"0";"0"
"47604";"1";"9";"1";"0";"0";"0"
"47606";"1";"9";"1";"0";"0";"0"
"47607";"1";"9";"1";"0";"0";"0"
"47608";"1";"9";"1";"0";"0";"0"
"47610";"1";"9";"1";"0";"0";"0"
"47611";"1";"9";"1";"0";"0";"0"
"47612";"1";"9";"1";"0";"0";"0"
"47614";"1";"9";"1";"0";"0";"0"
"47615";"1";"9";"1";"0";"0";"0"
"47616";"1";"9";"1";"0";"0";"0"
"47617";"1";"9";"1";"0";"0";"0"
"47619";"1";"9";"1";"0";"0";"0"
"47620";"1";"9";"1";"0";"0";"0"
"47621";"1";"9";"1";"0";"0";"0"
"47622";"1";"9";"1";"0";"0";"0"
"47623";"1";"9";"1";"0";"0";"0"
"47626";"1";"9";"1";"0";"0";"0"
"47629";"1";"9";"1";"0";"0";"0"
"47630";"1";"9";"1";"0";"0";"0"
"47631";"1";"9";"1";"0";"0";"1"
"47632";"1";"9";"1";"0";"0";"0"
"47633";"1";"9";"1";"0";"0";"0"
"47635";"1";"9";"1";"0";"0";"0"
"47638";"1";"9";"1";"0";"0";"0"
"47639";"1";"9";"1";"0";"0";"0"
"47641";"1";"9";"1";"0";"0";"0"
"47644";"1";"9";"1";"0";"0";"0"
"47648";"1";"9";"1";"0";"0";"0"
"47649";"1";"9";"1";"0";"0";"0"
"47653";"1";"9";"1";"0";"0";"0"
"47656";"1";"9";"1";"0";"0";"0"
"47658";"1";"9";"1";"0";"0";"0"
"47659";"1";"9";"1";"0";"0";"0"
"47663";"1";"9";"1";"0";"0";"0"
"47664";"1";"9";"1";"0";"0";"0"
"47665";"1";"9";"1";"0";"0";"0"
"47666";"1";"9";"1";"0";"0";"0"
"47669";"1";"9";"1";"0";"0";"0"
"47670";"1";"9";"1";"0";"0";"0"
"47673";"1";"9";"1";"0";"0";"0"
"47674";"1";"9";"1";"0";"0";"0"
"47684";"1";"9";"1";"0";"0";"0"
"47685";"1";"9";"1";"0";"0";"0"
"47687";"1";"9";"1";"0";"0";"0"
"47694";"1";"9";"1";"0";"0";"0"
"47695";"1";"9";"1";"0";"0";"0"
"47696";"1";"9";"1";"0";"0";"0"
"47699";"1";"9";"1";"0";"0";"0"
"47700";"1";"9";"1";"0";"0";"0"
"47702";"1";"9";"1";"0";"0";"0"
"47703";"1";"9";"1";"0";"0";"0"
"47704";"1";"9";"1";"1";"0";"3"
"47706";"1";"9";"1";"0";"0";"0"
"47707";"1";"9";"1";"0";"0";"0"
"47710";"1";"9";"1";"0";"0";"0"
"47711";"1";"9";"1";"0";"0";"0"
"47712";"1";"9";"1";"0";"0";"0"
"47714";"1";"9";"1";"0";"0";"0"
"47716";"1";"9";"1";"0";"0";"0"
"47717";"1";"9";"1";"0";"0";"0"
"47718";"1";"9";"1";"0";"0";"0"
"47719";"1";"9";"1";"0";"0";"0"
"47720";"1";"9";"1";"0";"0";"0"
"47721";"1";"9";"1";"0";"0";"0"
"47724";"1";"9";"1";"0";"0";"0"
"47725";"1";"9";"1";"0";"0";"0"
"47727";"1";"9";"1";"0";"0";"0"
"47729";"1";"9";"1";"0";"0";"0"
"47730";"1";"9";"1";"0";"0";"0"
"47731";"1";"9";"1";"0";"0";"0"
"47732";"1";"9";"1";"0";"0";"0"
"47733";"1";"9";"1";"0";"0";"0"
"47734";"1";"9";"1";"0";"0";"0"
"47735";"1";"9";"1";"0";"0";"0"
"47742";"1";"9";"1";"0";"0";"0"
"47743";"1";"9";"1";"0";"0";"0"
"47744";"1";"9";"1";"0";"0";"0"
"47745";"1";"9";"1";"0";"0";"0"
"47751";"1";"9";"1";"0";"0";"0"
"47752";"1";"9";"1";"0";"0";"0"
"47753";"1";"9";"1";"0";"0";"0"
"47754";"1";"9";"1";"0";"1";"0"
"47755";"1";"9";"1";"0";"0";"0"
"47758";"1";"9";"1";"0";"0";"0"
"47762";"1";"9";"1";"0";"0";"0"
"47763";"1";"9";"1";"0";"0";"0"
"47764";"1";"9";"1";"0";"0";"0"
"47765";"1";"9";"1";"0";"0";"0"
"47768";"1";"9";"1";"0";"0";"0"
"47769";"1";"9";"1";"0";"0";"0"
"47774";"1";"9";"1";"0";"0";"0"
"47775";"1";"9";"1";"0";"0";"0"
"47776";"1";"9";"1";"0";"0";"0"
"47778";"1";"9";"1";"0";"0";"0"
"47781";"1";"9";"1";"0";"1";"1"
"47782";"1";"9";"1";"0";"0";"0"
"47783";"1";"9";"1";"0";"0";"0"
"47785";"1";"9";"1";"0";"0";"0"
"47788";"1";"9";"1";"0";"0";"0"
"47789";"1";"9";"1";"0";"0";"0"
"47790";"1";"9";"1";"0";"0";"0"
"47792";"1";"9";"1";"0";"0";"0"
"47793";"1";"9";"1";"0";"0";"0"
"47794";"1";"9";"1";"0";"0";"0"
"47795";"1";"9";"1";"0";"0";"0"
"47797";"1";"9";"1";"0";"0";"0"
"47798";"1";"9";"1";"0";"0";"0"
