"userId";"reputation";"tag1";"profile_1";"profile_2";"totalPost"
"52703";"2213";"thermodynamics";"4";"4";"9"
"52703";"2213";"toxicity";"4";"4";"1"
"52704";"21";"organic-chemistry";"1";"1";"2"
"52705";"31";"polymers";"1";"1";"1"
"52709";"16";"bond";"1";"1";"1"
"52713";"1";"inorganic-chemistry";"1";"1";"1"
"52714";"1";"everyday-chemistry";"1";"1";"1"
"52716";"149";"water";"4";"4";"2"
"52719";"149";"organic-chemistry";"4";"4";"13"
"52719";"149";"spectroscopy";"4";"4";"1"
"52719";"149";"thermodynamics";"4";"4";"1"
"52721";"3";"everyday-chemistry";"1";"1";"3"
"52722";"130";"electrolysis";"4";"4";"1"
"52722";"130";"water";"4";"4";"2"
"52723";"16";"electrons";"1";"1";"1"
"52723";"16";"physical-chemistry";"1";"1";"1"
"52727";"138";"acid-base";"4";"4";"1"
"52727";"138";"aqueous-solution";"4";"4";"2"
"52727";"138";"inorganic-chemistry";"4";"4";"1"
"52727";"138";"organic-chemistry";"4";"4";"1"
"52727";"138";"physical-chemistry";"4";"4";"2"
"52728";"153";"electrochemistry";"4";"4";"1"
"52728";"153";"physical-chemistry";"4";"4";"8"
"52730";"18";"organic-chemistry";"1";"1";"1"
"52732";"26";"aqueous-solution";"1";"1";"1"
"52732";"26";"water";"1";"1";"1"
"52736";"151";"chemical-biology";"4";"4";"1"
"52736";"151";"experimental-chemistry";"4";"4";"1"
"52736";"151";"hydrogen";"4";"4";"2"
"52736";"151";"inorganic-chemistry";"4";"4";"1"
"52736";"151";"reaction-mechanism";"4";"4";"1"
"52736";"151";"redox";"4";"4";"1"
"52738";"113";"equilibrium";"4";"4";"2"
"52742";"151";"reaction-mechanism";"4";"4";"1"
"52744";"73";"nomenclature";"1";"1";"2"
"52744";"73";"organic-chemistry";"1";"1";"1"
"52746";"11";"crystal-structure";"1";"1";"2"
"52747";"11";"solutions";"1";"1";"1"
"52748";"224";"organic-chemistry";"4";"4";"1"
"52748";"224";"physical-chemistry";"4";"4";"9"
"52752";"18";"ions";"1";"1";"1"
"52753";"118";"inorganic-chemistry";"4";"4";"6"
"52754";"113";"electrochemistry";"4";"4";"2"
"52755";"76";"quantum-chemistry";"1";"1";"1"
"52757";"1";"ph";"1";"1";"1"
"52760";"138";"nomenclature";"4";"4";"2"
"52760";"138";"organic-chemistry";"4";"4";"1"
"52762";"43";"atoms";"1";"1";"1"
"52762";"43";"homework";"1";"1";"1"
"52765";"6";"spectroscopy";"1";"1";"3"
"52769";"78";"inorganic-chemistry";"1";"1";"3"
"52769";"78";"organic-chemistry";"1";"1";"3"
"52770";"57";"water";"1";"1";"1"
"52771";"160";"inorganic-chemistry";"4";"4";"1"
"52771";"160";"organic-chemistry";"4";"4";"2"
"52774";"3";"organic-chemistry";"1";"1";"2"
"52777";"163";"everyday-chemistry";"4";"4";"2"
"52778";"29";"homework";"1";"1";"3"
"52781";"1";"physical-chemistry";"1";"1";"2"
"52785";"17";"coordination-compounds";"1";"1";"1"
"52786";"49";"physical-chemistry";"1";"1";"1"
"52787";"210";"bond";"4";"4";"1"
"52787";"210";"homework";"4";"4";"1"
"52787";"210";"organic-chemistry";"4";"4";"2"
"52787";"210";"physical-chemistry";"4";"4";"5"
"52787";"210";"solutions";"4";"4";"2"
"52787";"210";"thermodynamics";"4";"4";"1"
"52789";"11";"physical-chemistry";"1";"1";"1"
"52790";"21";"electrochemistry";"1";"1";"1"
"52793";"51";"safety";"1";"1";"1"
"52794";"36";"organic-chemistry";"1";"1";"1"
"52796";"61";"physical-chemistry";"1";"1";"1"
"52798";"21";"everyday-chemistry";"1";"1";"3"
"52799";"247";"atoms";"4";"4";"2"
"52799";"247";"electrochemistry";"4";"4";"4"
"52799";"247";"energy";"4";"4";"4"
"52799";"247";"equilibrium";"4";"4";"9"
"52799";"247";"homework";"4";"4";"3"
"52799";"247";"inorganic-chemistry";"4";"4";"2"
"52799";"247";"kinetics";"4";"4";"1"
"52799";"247";"redox";"4";"4";"2"
"52799";"247";"solubility";"4";"4";"2"
"52799";"247";"water";"4";"4";"1"
"52803";"1632";"acid-base";"4";"4";"8"
"52803";"1632";"aqueous-solution";"4";"4";"2"
"52803";"1632";"bond";"4";"4";"1"
"52803";"1632";"combustion";"4";"4";"1"
"52803";"1632";"electrochemistry";"4";"4";"24"
"52803";"1632";"electrolysis";"4";"4";"1"
"52803";"1632";"equilibrium";"4";"4";"1"
"52803";"1632";"everyday-chemistry";"4";"4";"8"
"52803";"1632";"experimental-chemistry";"4";"4";"4"
"52803";"1632";"gas-laws";"4";"4";"1"
"52803";"1632";"homework";"4";"4";"5"
"52803";"1632";"inorganic-chemistry";"4";"4";"14"
"52803";"1632";"materials";"4";"4";"1"
"52803";"1632";"metal";"4";"4";"1"
"52803";"1632";"metallurgy";"4";"4";"2"
"52803";"1632";"organic-chemistry";"4";"4";"14"
"52803";"1632";"ph";"4";"4";"3"
"52803";"1632";"physical-chemistry";"4";"4";"19"
"52803";"1632";"polymers";"4";"4";"2"
"52803";"1632";"reaction-mechanism";"4";"4";"4"
"52803";"1632";"redox";"4";"4";"4"
"52803";"1632";"stoichiometry";"4";"4";"3"
"52803";"1632";"surface-chemistry";"4";"4";"1"
"52803";"1632";"synthesis";"4";"4";"1"
"52803";"1632";"water";"4";"4";"3"
"52807";"73";"electrochemistry";"1";"1";"5"
"52807";"73";"equilibrium";"1";"1";"12"
"52807";"73";"molecules";"1";"1";"2"
"52807";"73";"thermodynamics";"1";"1";"3"
"52809";"199";"inorganic-chemistry";"4";"4";"3"
"52809";"199";"organic-chemistry";"4";"4";"3"
"52809";"199";"physical-chemistry";"4";"4";"2"
"52809";"199";"viscosity";"4";"4";"1"
"52810";"179";"inorganic-chemistry";"4";"4";"1"
"52810";"179";"nuclear";"4";"4";"1"
"52811";"91";"inorganic-chemistry";"1";"1";"1"
"52811";"91";"physical-chemistry";"1";"1";"1"
"52811";"91";"reaction-mechanism";"1";"1";"1"
"52816";"183";"organic-chemistry";"4";"4";"3"
"52817";"62";"homework";"1";"1";"1"
"52817";"62";"thermodynamics";"1";"1";"3"
"52818";"1";"combustion";"1";"1";"1"
"52819";"23";"atoms";"1";"1";"2"
"52820";"111";"electronic-configuration";"4";"4";"1"
"52820";"111";"materials";"4";"4";"1"
"52822";"521";"environmental-chemistry";"4";"4";"1"
"52822";"521";"inorganic-chemistry";"4";"4";"1"
"52822";"521";"magnetism";"4";"4";"1"
"52822";"521";"organic-chemistry";"4";"4";"3"
"52823";"21";"acid-base";"1";"1";"3"
"52823";"21";"thermodynamics";"1";"1";"2"
"52824";"1";"everyday-chemistry";"1";"1";"1"
"52826";"1";"inorganic-chemistry";"1";"1";"1"
"52827";"1";"inorganic-chemistry";"1";"1";"2"
"52829";"9";"organic-chemistry";"1";"1";"1"
"52830";"21";"organic-chemistry";"1";"1";"3"
"52833";"1";"organic-chemistry";"1";"1";"1"
"52834";"103";"organic-chemistry";"1";"4";"1"
"52835";"11";"biochemistry";"1";"1";"2"
"52837";"151";"biochemistry";"4";"4";"2"
"52837";"151";"electrochemistry";"4";"4";"1"
"52837";"151";"energy";"4";"4";"1"
"52838";"16";"homework";"1";"1";"6"
"52839";"8";"atoms";"1";"1";"1"
"52842";"136";"inorganic-chemistry";"4";"4";"1"
"52842";"136";"organic-chemistry";"4";"4";"1"
"52842";"136";"solubility";"4";"4";"2"
"52843";"351";"acid-base";"4";"4";"1"
"52843";"351";"aromatic-compounds";"4";"4";"1"
"52843";"351";"bond";"4";"4";"1"
"52843";"351";"home-experiment";"4";"4";"3"
"52843";"351";"homework";"4";"4";"1"
"52843";"351";"organic-chemistry";"4";"4";"13"
"52843";"351";"resonance";"4";"4";"1"
"52843";"351";"safety";"4";"4";"1"
"52844";"158";"redox";"4";"4";"5"
"52846";"121";"metal";"4";"4";"2"
"52846";"121";"physical-chemistry";"4";"4";"6"
"52848";"101";"organic-chemistry";"1";"4";"1"
"52850";"16";"adsorption";"1";"1";"1"
"52852";"52";"homework";"1";"1";"2"
"52852";"52";"intermolecular-forces";"1";"1";"1"
"52852";"52";"reaction-mechanism";"1";"1";"1"
"52852";"52";"solutions";"1";"1";"1"
"52853";"6";"reaction-mechanism";"1";"1";"1"
"52855";"377";"acid-base";"4";"4";"1"
"52855";"377";"bond";"4";"4";"2"
"52855";"377";"everyday-chemistry";"4";"4";"2"
"52855";"377";"inorganic-chemistry";"4";"4";"3"
"52855";"377";"organic-chemistry";"4";"4";"19"
"52855";"377";"physical-chemistry";"4";"4";"1"
"52855";"377";"quantum-chemistry";"4";"4";"1"
"52857";"150";"computational-chemistry";"4";"4";"5"
"52858";"175";"bond";"4";"4";"2"
"52858";"175";"catalysis";"4";"4";"1"
"52860";"6";"physical-chemistry";"1";"1";"1"
"52861";"26";"analytical-chemistry";"1";"1";"2"
"52862";"129";"home-experiment";"4";"4";"2"
"52865";"120";"experimental-chemistry";"4";"4";"1"
"52865";"120";"nomenclature";"4";"4";"1"
"52867";"118";"mass-spectrometry";"4";"4";"1"
"52869";"113";"physical-chemistry";"4";"4";"3"
"52872";"49";"inorganic-chemistry";"1";"1";"3"
"52873";"6";"physical-chemistry";"1";"1";"1"
"52873";"6";"thermodynamics";"1";"1";"1"
"52875";"6";"reaction-mechanism";"1";"1";"2"
"52877";"6";"physical-chemistry";"1";"1";"2"
"52878";"121";"ph";"4";"4";"1"
"52878";"121";"redox";"4";"4";"1"
"52879";"131";"hydrogen";"4";"4";"1"
"52881";"201";"energy";"4";"4";"1"
"52884";"6";"inorganic-chemistry";"1";"1";"2"
"52885";"21";"organic-chemistry";"1";"1";"1"
"52886";"21";"organic-chemistry";"1";"1";"2"
"52887";"36";"bond";"1";"1";"1"
"52887";"36";"nuclear";"1";"1";"3"
"52887";"36";"physical-chemistry";"1";"1";"4"
"52889";"123";"toxicity";"4";"4";"1"
"52890";"11";"water";"1";"1";"1"
"52891";"11";"biochemistry";"1";"1";"1"
"52892";"101";"biochemistry";"1";"1";"2"
"52892";"101";"hydrogen-bond";"1";"1";"1"
"52892";"101";"inorganic-chemistry";"1";"1";"1"
"52892";"101";"physical-chemistry";"1";"1";"1"
"52892";"101";"water";"1";"1";"1"
"52893";"121";"bond";"4";"4";"7"
"52893";"121";"thermodynamics";"4";"4";"1"
"52895";"6";"physical-chemistry";"1";"1";"1"
"52896";"6";"homework";"1";"1";"1"
"52897";"106";"spectroscopy";"1";"4";"1"
"52905";"6";"equilibrium";"1";"1";"1"
"52906";"51";"organic-chemistry";"1";"1";"1"
"52907";"753";"acid-base";"4";"4";"5"
"52907";"753";"aqueous-solution";"4";"4";"1"
"52907";"753";"bond";"4";"4";"8"
"52907";"753";"electrochemistry";"4";"4";"6"
"52907";"753";"equilibrium";"4";"4";"3"
"52907";"753";"everyday-chemistry";"4";"4";"1"
"52907";"753";"homework";"4";"4";"4"
"52907";"753";"inorganic-chemistry";"4";"4";"4"
"52907";"753";"organic-chemistry";"4";"4";"7"
"52907";"753";"ph";"4";"4";"2"
"52907";"753";"physical-chemistry";"4";"4";"2"
"52907";"753";"plastics";"4";"4";"3"
"52907";"753";"reaction-mechanism";"4";"4";"7"
"52907";"753";"reference-request";"4";"4";"1"
"52907";"753";"thermodynamics";"4";"4";"1"
"52908";"128";"water";"4";"4";"1"
"52909";"118";"reaction-mechanism";"4";"4";"1"
"52910";"104";"gas-laws";"1";"4";"1"
"52911";"6";"inorganic-chemistry";"1";"1";"2"
"52913";"108";"hydrogen";"1";"4";"1"
"52914";"60667";"acid-base";"4";"4";"73"
"52914";"60667";"adsorption";"4";"4";"2"
"52914";"60667";"analytical-chemistry";"4";"4";"7"
"52914";"60667";"applied-chemistry";"4";"4";"1"
"52914";"60667";"aqueous-solution";"4";"4";"3"
"52914";"60667";"aromatic-compounds";"4";"4";"14"
"52914";"60667";"astrochemistry";"4";"4";"1"
"52914";"60667";"atomic-radius";"4";"4";"1"
"52914";"60667";"atoms";"4";"4";"10"
"52914";"60667";"biochemistry";"4";"4";"20"
"52914";"60667";"bond";"4";"4";"136"
"52914";"60667";"carbon-allotropes";"4";"4";"1"
"52914";"60667";"carbonyl-compounds";"4";"4";"5"
"52914";"60667";"catalysis";"4";"4";"1"
"52914";"60667";"chirality";"4";"4";"4"
"52914";"60667";"color";"4";"4";"2"
"52914";"60667";"combustion";"4";"4";"6"
"52914";"60667";"concentration";"4";"4";"2"
"52914";"60667";"coordination-compounds";"4";"4";"1"
"52914";"60667";"crystal-structure";"4";"4";"2"
"52914";"60667";"cyclohexane";"4";"4";"2"
"52914";"60667";"electrochemistry";"4";"4";"7"
"52914";"60667";"electromagnetic-radiation";"4";"4";"1"
"52914";"60667";"electronegativity";"4";"4";"5"
"52914";"60667";"electronic-configuration";"4";"4";"24"
"52914";"60667";"electrons";"4";"4";"8"
"52914";"60667";"elements";"4";"4";"3"
"52914";"60667";"energy";"4";"4";"3"
"52914";"60667";"enthalpy";"4";"4";"1"
"52914";"60667";"equilibrium";"4";"4";"24"
"52914";"60667";"equipment";"4";"4";"4"
"52914";"60667";"everyday-chemistry";"4";"4";"15"
"52914";"60667";"experimental-chemistry";"4";"4";"23"
"52914";"60667";"explosives";"4";"4";"2"
"52914";"60667";"extraction";"4";"4";"1"
"52914";"60667";"formal-charge";"4";"4";"2"
"52914";"60667";"gas-laws";"4";"4";"2"
"52914";"60667";"geometrical-isomerism";"4";"4";"4"
"52914";"60667";"halides";"4";"4";"1"
"52914";"60667";"history-of-chemistry";"4";"4";"4"
"52914";"60667";"home-experiment";"4";"4";"3"
"52914";"60667";"homework";"4";"4";"91"
"52914";"60667";"hybridization";"4";"4";"13"
"52914";"60667";"inorganic-chemistry";"4";"4";"99"
"52914";"60667";"intermolecular-forces";"4";"4";"9"
"52914";"60667";"ionic-compounds";"4";"4";"3"
"52914";"60667";"ionization-energy";"4";"4";"2"
"52914";"60667";"ions";"4";"4";"4"
"52914";"60667";"isomers";"4";"4";"1"
"52914";"60667";"kinetics";"4";"4";"12"
"52914";"60667";"lewis-structure";"4";"4";"6"
"52914";"60667";"magnetism";"4";"4";"1"
"52914";"60667";"mass-spectrometry";"4";"4";"5"
"52914";"60667";"materials";"4";"4";"8"
"52914";"60667";"melting-point";"4";"4";"3"
"52914";"60667";"metal";"4";"4";"4"
"52914";"60667";"molecular-orbital-theory";"4";"4";"12"
"52914";"60667";"molecular-structure";"4";"4";"11"
"52914";"60667";"molecules";"4";"4";"18"
"52914";"60667";"nmr";"4";"4";"12"
"52914";"60667";"nomenclature";"4";"4";"20"
"52914";"60667";"nuclear";"4";"4";"1"
"52914";"60667";"optical-properties";"4";"4";"1"
"52914";"60667";"orbitals";"4";"4";"35"
"52914";"60667";"organic-chemistry";"4";"4";"1106"
"52914";"60667";"periodic-table";"4";"4";"5"
"52914";"60667";"photochemistry";"4";"4";"1"
"52914";"60667";"physical-chemistry";"4";"4";"109"
"52914";"60667";"plastics";"4";"4";"2"
"52914";"60667";"polarity";"4";"4";"1"
"52914";"60667";"polymers";"4";"4";"7"
"52914";"60667";"protons";"4";"4";"2"
"52914";"60667";"quantum-chemistry";"4";"4";"15"
"52914";"60667";"radicals";"4";"4";"5"
"52914";"60667";"radioactivity";"4";"4";"1"
"52914";"60667";"reaction-mechanism";"4";"4";"53"
"52914";"60667";"reactivity";"4";"4";"10"
"52914";"60667";"redox";"4";"4";"14"
"52914";"60667";"resonance";"4";"4";"14"
"52914";"60667";"safety";"4";"4";"7"
"52914";"60667";"solid-state-chemistry";"4";"4";"3"
"52914";"60667";"solubility";"4";"4";"10"
"52914";"60667";"solutions";"4";"4";"7"
"52914";"60667";"solvents";"4";"4";"1"
"52914";"60667";"spectroscopy";"4";"4";"22"
"52914";"60667";"stability";"4";"4";"8"
"52914";"60667";"stereochemistry";"4";"4";"61"
"52914";"60667";"stoichiometry";"4";"4";"5"
"52914";"60667";"structural-formula";"4";"4";"1"
"52914";"60667";"symmetry";"4";"4";"4"
"52914";"60667";"synthesis";"4";"4";"6"
"52914";"60667";"tautomer";"4";"4";"4"
"52914";"60667";"terminology";"4";"4";"2"
"52914";"60667";"theoretical-chemistry";"4";"4";"29"
"52914";"60667";"thermodynamics";"4";"4";"19"
"52914";"60667";"toxicity";"4";"4";"2"
"52914";"60667";"valence-bond-theory";"4";"4";"1"
"52914";"60667";"vapor-pressure";"4";"4";"2"
"52914";"60667";"vsepr-theory";"4";"4";"6"
"52914";"60667";"water";"4";"4";"14"
"52916";"11";"inorganic-chemistry";"1";"1";"1"
"52917";"7";"electrochemistry";"1";"1";"1"
"52919";"6";"gas-laws";"1";"1";"1"
"52920";"114";"metal";"4";"4";"4"
"52921";"16";"inorganic-chemistry";"1";"1";"1"
"52924";"108";"computational-chemistry";"1";"4";"2"
"52926";"11";"inorganic-chemistry";"1";"1";"2"
"52928";"125";"homework";"4";"4";"6"
"52930";"141";"inorganic-chemistry";"4";"4";"3"
"52930";"141";"organic-chemistry";"4";"4";"5"
"52930";"141";"physical-chemistry";"4";"4";"3"
"52932";"11";"metal";"1";"1";"3"
"52933";"11";"inorganic-chemistry";"1";"1";"1"
"52935";"6";"electrochemistry";"1";"1";"1"
"52936";"184";"organic-chemistry";"4";"4";"2"
"52938";"51";"history-of-chemistry";"1";"1";"3"
"52938";"51";"homework";"1";"1";"1"
"52939";"11";"bond";"1";"1";"1"
"52940";"16";"bond";"1";"1";"1"
"52942";"41";"bond";"1";"1";"1"
"52943";"211";"bond";"4";"4";"2"
"52943";"211";"books";"4";"4";"3"
"52943";"211";"physical-chemistry";"4";"4";"1"
"52944";"29";"bond";"1";"1";"1"
"52950";"7";"homework";"1";"1";"1"
"52952";"16";"acid-base";"1";"1";"1"
"52954";"139";"everyday-chemistry";"4";"4";"1"
"52957";"7468";"acid-base";"4";"4";"18"
"52957";"7468";"adsorption";"4";"4";"1"
"52957";"7468";"analytical-chemistry";"4";"4";"5"
"52957";"7468";"applied-chemistry";"4";"4";"3"
"52957";"7468";"aqueous-solution";"4";"4";"11"
"52957";"7468";"aromatic-compounds";"4";"4";"3"
"52957";"7468";"atmospheric-chemistry";"4";"4";"1"
"52957";"7468";"atoms";"4";"4";"3"
"52957";"7468";"biochemistry";"4";"4";"3"
"52957";"7468";"boiling-point";"4";"4";"1"
"52957";"7468";"bond";"4";"4";"5"
"52957";"7468";"catalysis";"4";"4";"1"
"52957";"7468";"computational-chemistry";"4";"4";"2"
"52957";"7468";"concentration";"4";"4";"1"
"52957";"7468";"coordination-compounds";"4";"4";"3"
"52957";"7468";"covalent-compounds";"4";"4";"3"
"52957";"7468";"crystal-structure";"4";"4";"1"
"52957";"7468";"electricity";"4";"4";"1"
"52957";"7468";"electrochemistry";"4";"4";"13"
"52957";"7468";"electrolysis";"4";"4";"1"
"52957";"7468";"electronic-configuration";"4";"4";"4"
"52957";"7468";"electrons";"4";"4";"1"
"52957";"7468";"elements";"4";"4";"1"
"52957";"7468";"energy";"4";"4";"3"
"52957";"7468";"environmental-chemistry";"4";"4";"1"
"52957";"7468";"equilibrium";"4";"4";"1"
"52957";"7468";"everyday-chemistry";"4";"4";"11"
"52957";"7468";"experimental-chemistry";"4";"4";"8"
"52957";"7468";"gas-laws";"4";"4";"2"
"52957";"7468";"heat";"4";"4";"1"
"52957";"7468";"history-of-chemistry";"4";"4";"1"
"52957";"7468";"home-experiment";"4";"4";"6"
"52957";"7468";"homework";"4";"4";"43"
"52957";"7468";"hydrolysis";"4";"4";"1"
"52957";"7468";"inorganic-chemistry";"4";"4";"45"
"52957";"7468";"intermolecular-forces";"4";"4";"2"
"52957";"7468";"ions";"4";"4";"2"
"52957";"7468";"kinetics";"4";"4";"1"
"52957";"7468";"lewis-structure";"4";"4";"1"
"52957";"7468";"materials";"4";"4";"3"
"52957";"7468";"molecular-orbital-theory";"4";"4";"3"
"52957";"7468";"molecules";"4";"4";"11"
"52957";"7468";"nomenclature";"4";"4";"2"
"52957";"7468";"nuclear";"4";"4";"1"
"52957";"7468";"organic-chemistry";"4";"4";"111"
"52957";"7468";"organometallic-compounds";"4";"4";"1"
"52957";"7468";"osmosis";"4";"4";"1"
"52957";"7468";"ozone";"4";"4";"1"
"52957";"7468";"periodic-table";"4";"4";"1"
"52957";"7468";"ph";"4";"4";"1"
"52957";"7468";"pharmacology";"4";"4";"1"
"52957";"7468";"photochemistry";"4";"4";"1"
"52957";"7468";"physical-chemistry";"4";"4";"42"
"52957";"7468";"plastics";"4";"4";"3"
"52957";"7468";"polarity";"4";"4";"1"
"52957";"7468";"polymers";"4";"4";"5"
"52957";"7468";"pressure";"4";"4";"1"
"52957";"7468";"quantum-chemistry";"4";"4";"5"
"52957";"7468";"reaction-mechanism";"4";"4";"11"
"52957";"7468";"reference-request";"4";"4";"1"
"52957";"7468";"safety";"4";"4";"7"
"52957";"7468";"software";"4";"4";"1"
"52957";"7468";"solid-state-chemistry";"4";"4";"2"
"52957";"7468";"solubility";"4";"4";"6"
"52957";"7468";"solutions";"4";"4";"1"
"52957";"7468";"solvents";"4";"4";"1"
"52957";"7468";"stereochemistry";"4";"4";"6"
"52957";"7468";"stoichiometry";"4";"4";"4"
"52957";"7468";"structural-formula";"4";"4";"1"
"52957";"7468";"surface-chemistry";"4";"4";"1"
"52957";"7468";"synthesis";"4";"4";"1"
"52957";"7468";"temperature";"4";"4";"1"
"52957";"7468";"theoretical-chemistry";"4";"4";"1"
"52957";"7468";"thermodynamics";"4";"4";"9"
"52957";"7468";"titration";"4";"4";"2"
"52957";"7468";"vapor-pressure";"4";"4";"1"
"52957";"7468";"water";"4";"4";"10"
"52959";"1";"acid-base";"1";"1";"1"
"52959";"1";"mass-spectrometry";"1";"1";"4"
"52960";"21";"organic-chemistry";"1";"1";"3"
"52961";"193";"molecules";"4";"4";"2"
"52963";"126";"everyday-chemistry";"4";"4";"2"
"52964";"8";"organic-chemistry";"1";"1";"2"
"52964";"8";"physical-chemistry";"1";"1";"1"
"52967";"168";"crystal-structure";"4";"4";"3"
"52967";"168";"electrochemistry";"4";"4";"4"
"52968";"23";"physical-chemistry";"1";"1";"1"
"52969";"113";"acid-base";"4";"4";"3"
"52970";"6";"homework";"1";"1";"2"
"52971";"16";"organic-chemistry";"1";"1";"1"
"52976";"21";"organic-chemistry";"1";"1";"1"
"52978";"8120";"acid-base";"4";"4";"22"
"52978";"8120";"analytical-chemistry";"4";"4";"2"
"52978";"8120";"aromatic-compounds";"4";"4";"3"
"52978";"8120";"atoms";"4";"4";"1"
"52978";"8120";"biochemistry";"4";"4";"3"
"52978";"8120";"books";"4";"4";"1"
"52978";"8120";"catalysis";"4";"4";"2"
"52978";"8120";"cheminformatics";"4";"4";"1"
"52978";"8120";"chirality";"4";"4";"1"
"52978";"8120";"chromatography";"4";"4";"1"
"52978";"8120";"concentration";"4";"4";"1"
"52978";"8120";"cooking";"4";"4";"1"
"52978";"8120";"coordination-compounds";"4";"4";"1"
"52978";"8120";"distillation";"4";"4";"1"
"52978";"8120";"electrochemistry";"4";"4";"1"
"52978";"8120";"electronegativity";"4";"4";"4"
"52978";"8120";"electronic-configuration";"4";"4";"2"
"52978";"8120";"elements";"4";"4";"1"
"52978";"8120";"energy";"4";"4";"1"
"52978";"8120";"environmental-chemistry";"4";"4";"1"
"52978";"8120";"equipment";"4";"4";"1"
"52978";"8120";"everyday-chemistry";"4";"4";"1"
"52978";"8120";"experimental-chemistry";"4";"4";"5"
"52978";"8120";"formal-charge";"4";"4";"1"
"52978";"8120";"gas-laws";"4";"4";"3"
"52978";"8120";"geometrical-isomerism";"4";"4";"1"
"52978";"8120";"history-of-chemistry";"4";"4";"1"
"52978";"8120";"home-experiment";"4";"4";"4"
"52978";"8120";"homework";"4";"4";"27"
"52978";"8120";"inorganic-chemistry";"4";"4";"13"
"52978";"8120";"kinetics";"4";"4";"1"
"52978";"8120";"magnetism";"4";"4";"1"
"52978";"8120";"mass-spectrometry";"4";"4";"2"
"52978";"8120";"materials";"4";"4";"1"
"52978";"8120";"melting-point";"4";"4";"1"
"52978";"8120";"molecular-orbital-theory";"4";"4";"3"
"52978";"8120";"molecular-structure";"4";"4";"1"
"52978";"8120";"molecules";"4";"4";"2"
"52978";"8120";"noble-gases";"4";"4";"1"
"52978";"8120";"nomenclature";"4";"4";"5"
"52978";"8120";"notation";"4";"4";"1"
"52978";"8120";"orbitals";"4";"4";"4"
"52978";"8120";"organic-chemistry";"4";"4";"485"
"52978";"8120";"oxidation-state";"4";"4";"4"
"52978";"8120";"periodic-table";"4";"4";"1"
"52978";"8120";"photochemistry";"4";"4";"1"
"52978";"8120";"physical-chemistry";"4";"4";"3"
"52978";"8120";"purification";"4";"4";"1"
"52978";"8120";"reaction-mechanism";"4";"4";"10"
"52978";"8120";"reactivity";"4";"4";"4"
"52978";"8120";"redox";"4";"4";"3"
"52978";"8120";"resonance";"4";"4";"4"
"52978";"8120";"safety";"4";"4";"1"
"52978";"8120";"software";"4";"4";"1"
"52978";"8120";"spectroscopy";"4";"4";"2"
"52978";"8120";"stability";"4";"4";"1"
"52978";"8120";"stereochemistry";"4";"4";"16"
"52978";"8120";"stoichiometry";"4";"4";"2"
"52978";"8120";"synthesis";"4";"4";"10"
"52978";"8120";"terminology";"4";"4";"3"
"52978";"8120";"theoretical-chemistry";"4";"4";"6"
"52978";"8120";"toxicity";"4";"4";"1"
"52978";"8120";"water";"4";"4";"5"
"52979";"16";"synthesis";"1";"1";"2"
"52983";"31";"experimental-chemistry";"1";"1";"5"
"52984";"128";"reaction-mechanism";"4";"4";"1"
"52984";"128";"solid-state-chemistry";"4";"4";"1"
"52985";"1";"organic-chemistry";"1";"1";"1"
"52985";"1";"physical-chemistry";"1";"1";"1"
"52986";"106";"pharmacology";"1";"4";"3"
"52987";"64";"coordination-compounds";"1";"1";"1"
"52987";"64";"organic-chemistry";"1";"1";"1"
"52989";"48";"computational-chemistry";"1";"1";"3"
"52989";"48";"reaction-mechanism";"1";"1";"2"
"52992";"20";"equilibrium";"1";"1";"3"
"52993";"11";"homework";"1";"1";"1"
"52996";"111";"equilibrium";"4";"4";"1"
"52997";"1";"inorganic-chemistry";"1";"1";"1"
"52998";"2689";"acid-base";"4";"4";"10"
"52998";"2689";"analytical-chemistry";"4";"4";"5"
"52998";"2689";"aromatic-compounds";"4";"4";"1"
"52998";"2689";"biochemistry";"4";"4";"6"
"52998";"2689";"chromatography";"4";"4";"1"
"52998";"2689";"concentration";"4";"4";"1"
"52998";"2689";"electrochemistry";"4";"4";"6"
"52998";"2689";"everyday-chemistry";"4";"4";"11"
"52998";"2689";"experimental-chemistry";"4";"4";"1"
"52998";"2689";"food-chemistry";"4";"4";"1"
"52998";"2689";"homework";"4";"4";"58"
"52998";"2689";"hydrogen";"4";"4";"2"
"52998";"2689";"inorganic-chemistry";"4";"4";"10"
"52998";"2689";"ions";"4";"4";"1"
"52998";"2689";"isotope";"4";"4";"1"
"52998";"2689";"materials";"4";"4";"3"
"52998";"2689";"nomenclature";"4";"4";"1"
"52998";"2689";"organic-chemistry";"4";"4";"14"
"52998";"2689";"oxidation-state";"4";"4";"1"
"52998";"2689";"periodic-trends";"4";"4";"2"
"52998";"2689";"physical-chemistry";"4";"4";"15"
"52998";"2689";"quantum-chemistry";"4";"4";"4"
"52998";"2689";"safety";"4";"4";"1"
"52998";"2689";"solutions";"4";"4";"2"
"52998";"2689";"spectroscopy";"4";"4";"4"
"52998";"2689";"stability";"4";"4";"1"
"52998";"2689";"synthesis";"4";"4";"1"
"52998";"2689";"temperature";"4";"4";"2"
"52998";"2689";"thermodynamics";"4";"4";"1"
"52998";"2689";"toxicity";"4";"4";"1"
"52998";"2689";"water";"4";"4";"8"
"52999";"107";"reaction-mechanism";"1";"4";"3"
"53000";"163";"ions";"4";"4";"1"
