"userId";"reputation";"tag1";"profile_1";"profile_2";"totalPost"
"29784";"482";"human-biology";"4";"4";"2"
"29784";"482";"lab-techniques";"4";"4";"1"
"29784";"482";"life-history";"4";"4";"3"
"29784";"482";"molecular-biology";"4";"4";"1"
"29784";"482";"reproduction";"4";"4";"2"
"29784";"482";"sleep";"4";"4";"1"
"29784";"482";"software";"4";"4";"2"
"29786";"41";"lab-techniques";"1";"1";"2"
"29788";"131";"ecology";"4";"4";"1"
"29788";"131";"evolution";"4";"4";"1"
"29790";"95";"human-biology";"1";"1";"9"
"29790";"95";"ornithology";"1";"1";"8"
"29791";"13";"photosynthesis";"1";"1";"1"
"29792";"54";"human-biology";"1";"1";"2"
"29792";"54";"photosynthesis";"1";"1";"1"
"29793";"1128";"bacteriology";"4";"4";"2"
"29793";"1128";"biochemistry";"4";"4";"4"
"29793";"1128";"bioinformatics";"4";"4";"3"
"29793";"1128";"botany";"4";"4";"5"
"29793";"1128";"cardiology";"4";"4";"1"
"29793";"1128";"chromosome";"4";"4";"4"
"29793";"1128";"database";"4";"4";"1"
"29793";"1128";"dna";"4";"4";"2"
"29793";"1128";"ecology";"4";"4";"1"
"29793";"1128";"endocrinology";"4";"4";"1"
"29793";"1128";"gel-electrophoresis";"4";"4";"1"
"29793";"1128";"gene-expression";"4";"4";"1"
"29793";"1128";"genetics";"4";"4";"7"
"29793";"1128";"genomes";"4";"4";"8"
"29793";"1128";"human-biology";"4";"4";"15"
"29793";"1128";"immunology";"4";"4";"1"
"29793";"1128";"literature";"4";"4";"1"
"29793";"1128";"molecular-biology";"4";"4";"1"
"29793";"1128";"molecular-genetics";"4";"4";"2"
"29793";"1128";"nomenclature";"4";"4";"3"
"29793";"1128";"physiology";"4";"4";"4"
"29793";"1128";"plant-physiology";"4";"4";"1"
"29793";"1128";"proteins";"4";"4";"2"
"29793";"1128";"senescence";"4";"4";"4"
"29793";"1128";"sequence-alignment";"4";"4";"1"
"29793";"1128";"stress";"4";"4";"1"
"29793";"1128";"transcription";"4";"4";"2"
"29793";"1128";"zoology";"4";"4";"3"
"29794";"546";"biochemistry";"4";"4";"3"
"29794";"546";"development";"4";"4";"4"
"29794";"546";"digestive-system";"4";"4";"1"
"29794";"546";"epigenetics";"4";"4";"1"
"29794";"546";"genetics";"4";"4";"1"
"29794";"546";"human-biology";"4";"4";"7"
"29794";"546";"molecular-biology";"4";"4";"7"
"29794";"546";"molecular-genetics";"4";"4";"1"
"29794";"546";"neuroscience";"4";"4";"4"
"29794";"546";"physiology";"4";"4";"2"
"29794";"546";"structural-biology";"4";"4";"2"
"29795";"116";"microscopy";"1";"4";"2"
"29796";"76";"human-biology";"1";"1";"1"
"29800";"121";"evolution";"1";"4";"2"
"29804";"133";"bioinformatics";"4";"4";"1"
"29805";"21";"bioinformatics";"1";"1";"3"
"29806";"118";"evolution";"1";"4";"1"
"29806";"118";"immunology";"1";"4";"1"
"29808";"116";"genetics";"1";"4";"1"
"29809";"4702";"bacteriology";"4";"4";"2"
"29809";"4702";"biochemistry";"4";"4";"6"
"29809";"4702";"bioinformatics";"4";"4";"5"
"29809";"4702";"botany";"4";"4";"6"
"29809";"4702";"cell-biology";"4";"4";"5"
"29809";"4702";"dna";"4";"4";"14"
"29809";"4702";"dna-sequencing";"4";"4";"2"
"29809";"4702";"entomology";"4";"4";"1"
"29809";"4702";"ethology";"4";"4";"1"
"29809";"4702";"evolution";"4";"4";"62"
"29809";"4702";"eyes";"4";"4";"1"
"29809";"4702";"food";"4";"4";"1"
"29809";"4702";"gel-electrophoresis";"4";"4";"1"
"29809";"4702";"genetics";"4";"4";"13"
"29809";"4702";"human-biology";"4";"4";"21"
"29809";"4702";"human-genetics";"4";"4";"11"
"29809";"4702";"immunology";"4";"4";"1"
"29809";"4702";"invertebrates";"4";"4";"2"
"29809";"4702";"lab-techniques";"4";"4";"1"
"29809";"4702";"mammals";"4";"4";"4"
"29809";"4702";"marine-biology";"4";"4";"1"
"29809";"4702";"metabolism";"4";"4";"1"
"29809";"4702";"microbiology";"4";"4";"1"
"29809";"4702";"neuroscience";"4";"4";"3"
"29809";"4702";"palaeontology";"4";"4";"1"
"29809";"4702";"species-identification";"4";"4";"2"
"29809";"4702";"synthetic-biology";"4";"4";"3"
"29809";"4702";"taxonomy";"4";"4";"2"
"29809";"4702";"virology";"4";"4";"4"
"29809";"4702";"virus";"4";"4";"1"
"29809";"4702";"zoology";"4";"4";"5"
"29810";"56";"zoology";"1";"1";"1"
"29811";"111";"evolution";"1";"4";"2"
"29812";"133";"human-biology";"4";"4";"2"
"29814";"188";"digestive-system";"4";"4";"1"
"29814";"188";"neuroscience";"4";"4";"1"
"29814";"188";"plant-physiology";"4";"4";"1"
"29814";"188";"taxonomy";"4";"4";"1"
"29815";"126";"cell-biology";"1";"4";"1"
"29817";"123";"entomology";"1";"4";"1"
"29819";"131";"entomology";"4";"4";"2"
"29819";"131";"human-biology";"4";"4";"1"
"29819";"131";"human-evolution";"4";"4";"1"
"29819";"131";"microbiology";"4";"4";"1"
"29822";"113";"physiology";"1";"4";"1"
"29823";"180";"biochemistry";"4";"4";"1"
"29823";"180";"bioinformatics";"4";"4";"1"
"29823";"180";"evolution";"4";"4";"3"
"29825";"126";"human-biology";"1";"4";"2"
"29825";"126";"species-identification";"1";"4";"2"
"29826";"35";"evolution";"1";"1";"7"
"29827";"138";"neuroscience";"4";"4";"1"
"29829";"133";"brain";"4";"4";"1"
"29829";"133";"human-biology";"4";"4";"1"
"29830";"11";"skin";"1";"1";"1"
"29835";"116";"bioenergetics";"1";"4";"1"
"29835";"116";"cell-biology";"1";"4";"1"
"29836";"28";"endocrinology";"1";"1";"1"
"29838";"31";"physiology";"1";"1";"1"
"29840";"22";"marine-biology";"1";"1";"1"
"29841";"126";"human-biology";"1";"4";"1"
"29842";"28";"cell-biology";"1";"1";"1"
"29844";"121";"physiology";"1";"4";"1"
"29848";"128";"skin";"4";"4";"1"
"29851";"191";"population-dynamics";"4";"4";"1"
"29853";"190";"evolution";"4";"4";"6"
"29854";"111";"human-biology";"1";"4";"1"
"29855";"103";"human-biology";"1";"4";"1"
"29856";"16";"cell-biology";"1";"1";"3"
"29859";"26";"evolution";"1";"1";"1"
"29861";"111";"human-biology";"1";"4";"1"
"29862";"106";"genetics";"1";"4";"4"
"29863";"21";"molecular-biology";"1";"1";"1"
"29864";"1516";"aids";"4";"4";"1"
"29864";"1516";"behaviour";"4";"4";"1"
"29864";"1516";"biochemistry";"4";"4";"2"
"29864";"1516";"bioinformatics";"4";"4";"1"
"29864";"1516";"botany";"4";"4";"2"
"29864";"1516";"brain";"4";"4";"1"
"29864";"1516";"cancer";"4";"4";"1"
"29864";"1516";"cell-biology";"4";"4";"3"
"29864";"1516";"cell-culture";"4";"4";"1"
"29864";"1516";"entomology";"4";"4";"3"
"29864";"1516";"evolution";"4";"4";"4"
"29864";"1516";"genetics";"4";"4";"1"
"29864";"1516";"hiv";"4";"4";"1"
"29864";"1516";"human-anatomy";"4";"4";"1"
"29864";"1516";"human-biology";"4";"4";"7"
"29864";"1516";"human-physiology";"4";"4";"2"
"29864";"1516";"immunology";"4";"4";"1"
"29864";"1516";"lab-techniques";"4";"4";"2"
"29864";"1516";"life";"4";"4";"1"
"29864";"1516";"microbiology";"4";"4";"5"
"29864";"1516";"neuroscience";"4";"4";"5"
"29864";"1516";"proteins";"4";"4";"3"
"29864";"1516";"reproduction";"4";"4";"1"
"29864";"1516";"species-identification";"4";"4";"1"
"29864";"1516";"vision";"4";"4";"1"
"29864";"1516";"zoology";"4";"4";"4"
"29865";"21";"cell-culture";"1";"1";"1"
"29866";"135";"cell-culture";"4";"4";"3"
"29866";"135";"ecoli";"4";"4";"1"
"29866";"135";"genetics";"4";"4";"2"
"29866";"135";"microbiology";"4";"4";"1"
"29866";"135";"molecular-biology";"4";"4";"1"
"29866";"135";"neuroscience";"4";"4";"1"
"29868";"11";"pathology";"1";"1";"1"
"29869";"131";"evolution";"4";"4";"2"
"29869";"131";"genetics";"4";"4";"3"
"29871";"26";"dna";"1";"1";"1"
"29874";"96";"ethology";"1";"1";"3"
"29875";"123";"brain";"1";"4";"1"
"29876";"185";"hematology";"4";"4";"3"
"29876";"185";"senescence";"4";"4";"3"
"29877";"168";"human-biology";"4";"4";"1"
"29879";"160";"human-biology";"4";"4";"4"
"29879";"160";"human-genetics";"4";"4";"1"
"29879";"160";"toxicology";"4";"4";"1"
"29880";"101";"botany";"1";"1";"1"
"29881";"103";"neuroscience";"1";"4";"3"
"29883";"46";"biochemistry";"1";"1";"1"
"29884";"266";"neuroscience";"4";"4";"1"
"29886";"1";"human-biology";"1";"1";"1"
"29887";"86";"biochemistry";"1";"1";"3"
"29887";"86";"gel-electrophoresis";"1";"1";"1"
"29887";"86";"immunology";"1";"1";"1"
"29890";"104";"evolution";"1";"4";"3"
"29890";"104";"structural-biology";"1";"4";"1"
"29892";"113";"cellular-respiration";"1";"4";"1"
"29893";"389";"biochemistry";"4";"4";"3"
"29893";"389";"brain";"4";"4";"2"
"29893";"389";"cellular-respiration";"4";"4";"1"
"29893";"389";"evolution";"4";"4";"2"
"29893";"389";"human-biology";"4";"4";"2"
"29893";"389";"molecular-biology";"4";"4";"5"
"29893";"389";"pharmacology";"4";"4";"4"
"29895";"3";"human-biology";"1";"1";"3"
"29896";"106";"human-biology";"1";"4";"1"
"29896";"106";"terminology";"1";"4";"2"
"29898";"394";"bacteriology";"4";"4";"7"
"29898";"394";"biochemistry";"4";"4";"7"
"29898";"394";"botany";"4";"4";"2"
"29898";"394";"digestive-system";"4";"4";"3"
"29898";"394";"evolution";"4";"4";"5"
"29898";"394";"homework";"4";"4";"1"
"29898";"394";"human-biology";"4";"4";"2"
"29898";"394";"human-genetics";"4";"4";"1"
"29898";"394";"physiology";"4";"4";"1"
"29898";"394";"reproduction";"4";"4";"1"
"29898";"394";"zoology";"4";"4";"4"
"29900";"1";"molecular-biology";"1";"1";"1"
"29903";"279";"cell-biology";"4";"4";"2"
"29903";"279";"evolution";"4";"4";"3"
"29903";"279";"microbiology";"4";"4";"1"
"29903";"279";"molecular-biology";"4";"4";"4"
"29903";"279";"neuroscience";"4";"4";"3"
"29903";"279";"theoretical-biology";"4";"4";"1"
"29904";"106";"zoology";"1";"4";"1"
"29905";"11";"physiology";"1";"1";"1"
"29906";"111";"cell-biology";"1";"4";"1"
"29907";"106";"microbiology";"1";"4";"1"
"29908";"6";"evolution";"1";"1";"1"
"29909";"118";"eyes";"1";"4";"1"
"29910";"197";"biochemistry";"4";"4";"4"
"29910";"197";"cellular-respiration";"4";"4";"3"
"29910";"197";"dna";"4";"4";"4"
"29910";"197";"genetics";"4";"4";"6"
"29910";"197";"mathematical-models";"4";"4";"1"
"29910";"197";"pigmentation";"4";"4";"1"
"29912";"135";"human-biology";"4";"4";"5"
"29913";"1143";"astrobiology";"4";"4";"1"
"29913";"1143";"biochemistry";"4";"4";"8"
"29913";"1143";"bioinformatics";"4";"4";"5"
"29913";"1143";"cell-biology";"4";"4";"2"
"29913";"1143";"dna";"4";"4";"3"
"29913";"1143";"evolution";"4";"4";"7"
"29913";"1143";"food";"4";"4";"1"
"29913";"1143";"gel-electrophoresis";"4";"4";"2"
"29913";"1143";"genetics";"4";"4";"9"
"29913";"1143";"human-biology";"4";"4";"6"
"29913";"1143";"lab-techniques";"4";"4";"9"
"29913";"1143";"literature";"4";"4";"1"
"29913";"1143";"molecular-biology";"4";"4";"6"
"29913";"1143";"neuroscience";"4";"4";"3"
"29913";"1143";"organs";"4";"4";"1"
"29913";"1143";"protocol";"4";"4";"1"
"29913";"1143";"zoology";"4";"4";"1"
"29914";"11";"dna-sequencing";"1";"1";"1"
"29915";"170";"immunology";"4";"4";"3"
"29915";"170";"zoology";"4";"4";"2"
"29916";"131";"death";"4";"4";"1"
"29916";"131";"palaeontology";"4";"4";"1"
"29917";"46";"neuroscience";"1";"1";"3"
"29918";"16";"homework";"1";"1";"1"
"29919";"2383";"behaviour";"4";"4";"1"
"29919";"2383";"biochemistry";"4";"4";"11"
"29919";"2383";"bioinformatics";"4";"4";"19"
"29919";"2383";"biostatistics";"4";"4";"2"
"29919";"2383";"botany";"4";"4";"4"
"29919";"2383";"brain";"4";"4";"6"
"29919";"2383";"breathing";"4";"4";"1"
"29919";"2383";"cell-biology";"4";"4";"7"
"29919";"2383";"dna";"4";"4";"8"
"29919";"2383";"dna-sequencing";"4";"4";"2"
"29919";"2383";"entomology";"4";"4";"3"
"29919";"2383";"epidemiology";"4";"4";"3"
"29919";"2383";"epigenetics";"4";"4";"1"
"29919";"2383";"evolution";"4";"4";"15"
"29919";"2383";"experimental-design";"4";"4";"1"
"29919";"2383";"gel-electrophoresis";"4";"4";"1"
"29919";"2383";"genetics";"4";"4";"31"
"29919";"2383";"hair";"4";"4";"1"
"29919";"2383";"history";"4";"4";"1"
"29919";"2383";"homework";"4";"4";"6"
"29919";"2383";"human-anatomy";"4";"4";"1"
"29919";"2383";"human-biology";"4";"4";"34"
"29919";"2383";"immunology";"4";"4";"1"
"29919";"2383";"lab-techniques";"4";"4";"4"
"29919";"2383";"liver";"4";"4";"1"
"29919";"2383";"mass-spec";"4";"4";"1"
"29919";"2383";"meiosis";"4";"4";"1"
"29919";"2383";"methods";"4";"4";"1"
"29919";"2383";"microbiology";"4";"4";"7"
"29919";"2383";"molecular-biology";"4";"4";"9"
"29919";"2383";"neuroscience";"4";"4";"8"
"29919";"2383";"organs";"4";"4";"1"
"29919";"2383";"pcr";"4";"4";"3"
"29919";"2383";"pharmacology";"4";"4";"7"
"29919";"2383";"photosynthesis";"4";"4";"1"
"29919";"2383";"physiology";"4";"4";"1"
"29919";"2383";"plant-physiology";"4";"4";"2"
"29919";"2383";"plasmids";"4";"4";"1"
"29919";"2383";"proteins";"4";"4";"7"
"29919";"2383";"reproduction";"4";"4";"5"
"29919";"2383";"species-identification";"4";"4";"2"
"29919";"2383";"taxonomy";"4";"4";"1"
"29919";"2383";"terminology";"4";"4";"3"
"29919";"2383";"zoology";"4";"4";"9"
"29921";"585";"bacteriology";"4";"4";"1"
"29921";"585";"bioinformatics";"4";"4";"1"
"29921";"585";"chromatin";"4";"4";"1"
"29921";"585";"dna";"4";"4";"4"
"29921";"585";"evolution";"4";"4";"7"
"29921";"585";"genetics";"4";"4";"1"
"29921";"585";"human-biology";"4";"4";"11"
"29921";"585";"molecular-biology";"4";"4";"13"
"29921";"585";"nucleic-acids";"4";"4";"2"
"29921";"585";"terminology";"4";"4";"1"
"29922";"21";"xray-crystallography";"1";"1";"1"
"29923";"88";"evolution";"1";"1";"2"
"29925";"121";"ethology";"1";"4";"1"
"29927";"76";"zoology";"1";"1";"1"
"29930";"146";"dna";"4";"4";"1"
"29930";"146";"proteins";"4";"4";"2"
"29931";"113";"dna";"1";"4";"1"
"29932";"173";"bioinformatics";"4";"4";"13"
"29935";"106";"human-biology";"1";"4";"2"
"29936";"14";"human-biology";"1";"1";"2"
"29936";"14";"pathology";"1";"1";"1"
"29936";"14";"pharmacology";"1";"1";"1"
"29940";"50";"antibiotics";"1";"1";"2"
"29940";"50";"cell-biology";"1";"1";"4"
"29940";"50";"dna";"1";"1";"2"
"29940";"50";"neuroscience";"1";"1";"1"
"29943";"6";"human-biology";"1";"1";"4"
"29944";"1";"human-biology";"1";"1";"1"
"29945";"121";"microscopy";"1";"4";"2"
"29946";"113";"human-biology";"1";"4";"1"
"29946";"113";"pharmacology";"1";"4";"1"
"29947";"51";"biochemistry";"1";"1";"2"
"29947";"51";"molecular-biology";"1";"1";"3"
"29948";"123";"mycology";"1";"4";"3"
"29951";"109";"psychology";"1";"4";"1"
"29953";"11";"microbiology";"1";"1";"1"
"29954";"116";"experimental-design";"1";"4";"3"
"29955";"9";"aquatic-biology";"1";"1";"1"
"29956";"36";"cell-biology";"1";"1";"1"
"29957";"6";"immunology";"1";"1";"2"
"29958";"101";"evolution";"1";"4";"2"
"29961";"101";"botany";"1";"4";"1"
"29961";"101";"cell-biology";"1";"4";"1"
"29961";"101";"human-biology";"1";"4";"1"
"29962";"6";"genetics";"1";"1";"1"
"29963";"105";"dna";"1";"4";"3"
"29963";"105";"genetics";"1";"4";"2"
"29964";"31";"cell-biology";"1";"1";"1"
"29965";"124";"human-anatomy";"1";"4";"2"
"29967";"101";"dna";"1";"4";"1"
"29968";"16";"genetics";"1";"1";"1"
"29969";"158";"evolution";"4";"4";"1"
"29969";"158";"human-biology";"4";"4";"1"
"29970";"312";"entomology";"4";"4";"3"
"29970";"312";"human-biology";"4";"4";"7"
"29970";"312";"language";"4";"4";"1"
"29970";"312";"neuroscience";"4";"4";"2"
"29970";"312";"vitamins";"4";"4";"2"
"29970";"312";"zoology";"4";"4";"4"
"29971";"313";"astrobiology";"4";"4";"3"
"29971";"313";"botany";"4";"4";"1"
"29971";"313";"dna";"4";"4";"2"
"29971";"313";"evolution";"4";"4";"1"
"29971";"313";"eyes";"4";"4";"1"
"29971";"313";"food";"4";"4";"1"
"29971";"313";"human-biology";"4";"4";"2"
"29971";"313";"life-history";"4";"4";"1"
"29971";"313";"neuroscience";"4";"4";"3"
"29971";"313";"zoology";"4";"4";"7"
"29972";"398";"biochemistry";"4";"4";"7"
"29972";"398";"dna";"4";"4";"1"
"29972";"398";"evolution";"4";"4";"1"
"29972";"398";"genetics";"4";"4";"1"
"29972";"398";"homework";"4";"4";"1"
"29972";"398";"human-biology";"4";"4";"3"
"29972";"398";"immunology";"4";"4";"2"
"29972";"398";"lab-techniques";"4";"4";"1"
"29972";"398";"rna";"4";"4";"1"
"29973";"54";"bioinformatics";"1";"1";"5"
"29975";"116";"molecular-biology";"1";"4";"1"
"29976";"9";"species-identification";"1";"1";"1"
"29979";"161";"human-biology";"4";"4";"5"
"29980";"106";"bioinorganic-chemistry";"1";"4";"2"
"29982";"123";"entomology";"1";"4";"3"
"29984";"34";"zoology";"1";"1";"1"
"29985";"118";"hematology";"1";"4";"4"
"29986";"128";"bacteriology";"4";"4";"1"
"29987";"167";"antibiotics";"4";"4";"1"
"29987";"167";"bacteriology";"4";"4";"2"
"29987";"167";"ecoli";"4";"4";"1"
"29987";"167";"human-biology";"4";"4";"3"
"29987";"167";"lab-techniques";"4";"4";"1"
"29987";"167";"pathology";"4";"4";"2"
"29988";"121";"human-biology";"1";"4";"1"
"29989";"471";"blood-circulation";"4";"4";"2"
"29989";"471";"blood-pressure";"4";"4";"6"
"29989";"471";"brain";"4";"4";"2"
"29989";"471";"ecology";"4";"4";"2"
"29989";"471";"entomology";"4";"4";"2"
"29989";"471";"evolution";"4";"4";"3"
"29989";"471";"fruit";"4";"4";"1"
"29989";"471";"hair";"4";"4";"1"
"29989";"471";"human-biology";"4";"4";"1"
"29989";"471";"molecular-biology";"4";"4";"1"
"29989";"471";"neuroscience";"4";"4";"2"
"29989";"471";"nutrition";"4";"4";"2"
"29989";"471";"pathology";"4";"4";"1"
"29989";"471";"pharmacology";"4";"4";"1"
"29989";"471";"vision";"4";"4";"1"
"29989";"471";"zoology";"4";"4";"3"
"29990";"13";"human-biology";"1";"1";"1"
"29994";"143";"evolution";"4";"4";"1"
"29998";"91";"bioinformatics";"1";"1";"2"
"29998";"91";"pdb";"1";"1";"1"
"29998";"91";"proteins";"1";"1";"3"
"30003";"66";"biochemistry";"1";"1";"1"
"30003";"66";"bioinformatics";"1";"1";"1"
"30005";"16";"molecular-biology";"1";"1";"2"
"30008";"6";"bioinformatics";"1";"1";"1"
"30009";"101";"evolution";"1";"1";"1"
"30010";"13";"biochemistry";"1";"1";"1"
"30011";"138";"bioinformatics";"4";"4";"1"
"30011";"138";"genetics";"4";"4";"5"
"30014";"101";"biochemistry";"1";"1";"1"
"30015";"8";"microbiology";"1";"1";"3"
"30016";"14";"botany";"1";"1";"1"
"30016";"14";"lungs";"1";"1";"1"
"30016";"14";"poison";"1";"1";"1"
"30019";"113";"evolution";"1";"4";"3"
"30020";"51";"genetics";"1";"1";"1"
"30021";"8";"neuroscience";"1";"1";"1"
"30022";"26";"biophysics";"1";"1";"1"
"30022";"26";"genetics";"1";"1";"1"
"30024";"123";"climate-change";"1";"4";"2"
"30024";"123";"photosynthesis";"1";"4";"1"
"30025";"122";"cell";"1";"4";"4"
"30025";"122";"photosynthesis";"1";"4";"3"
"30025";"122";"zoology";"1";"4";"2"
"30026";"138";"genetics";"4";"4";"1"
"30030";"136";"senescence";"4";"4";"2"
"30032";"118";"evolution";"1";"4";"3"
"30034";"118";"neuroscience";"1";"4";"5"
"30036";"111";"human-anatomy";"1";"4";"1"
"30038";"11";"evolution";"1";"1";"2"
"30038";"11";"genetics";"1";"1";"1"
"30041";"91";"human-biology";"1";"1";"1"
"30042";"118";"genetics";"1";"4";"1"
"30042";"118";"human-biology";"1";"4";"2"
"30042";"118";"senescence";"1";"4";"1"
"30043";"143";"development";"4";"4";"2"
"30043";"143";"eyes";"4";"4";"2"
"30043";"143";"human-biology";"4";"4";"5"
"30045";"13";"homework";"1";"1";"1"
"30047";"151";"evolution";"4";"4";"2"
"30048";"143";"dna";"4";"4";"1"
"30051";"118";"neuroscience";"1";"4";"1"
"30052";"118";"proteins";"1";"4";"1"
"30059";"104";"cell-biology";"1";"4";"3"
"30060";"652";"biophysics";"4";"4";"1"
"30060";"652";"human-biology";"4";"4";"2"
"30060";"652";"species-identification";"4";"4";"2"
"30060";"652";"vision";"4";"4";"3"
"30065";"119";"evolution";"1";"4";"1"
"30066";"262";"evolution";"4";"4";"5"
"30066";"262";"human-biology";"4";"4";"3"
"30066";"262";"ornithology";"4";"4";"3"
"30068";"153";"biochemistry";"4";"4";"1"
"30068";"153";"genetics";"4";"4";"3"
"30069";"146";"environment";"4";"4";"1"
"30070";"99";"biostatistics";"1";"1";"2"
"30070";"99";"cancer";"1";"1";"3"
"30070";"99";"cell-biology";"1";"1";"2"
"30070";"99";"dna-sequencing";"1";"1";"1"
"30070";"99";"lab-techniques";"1";"1";"1"
"30070";"99";"pcr";"1";"1";"1"
"30070";"99";"proteins";"1";"1";"1"
"30073";"181";"plant-physiology";"4";"4";"1"
"30073";"181";"polyploidy";"4";"4";"1"
"30076";"21";"zoology";"1";"1";"1"
"30077";"11";"enzymes";"1";"1";"1"
"30078";"203";"human-biology";"4";"4";"1"
"30079";"16";"digestive-system";"1";"1";"3"
"30084";"317";"biochemistry";"4";"4";"2"
"30084";"317";"dna";"4";"4";"1"
"30084";"317";"evolution";"4";"4";"7"
"30084";"317";"genetics";"4";"4";"4"
"30084";"317";"growth-media";"4";"4";"1"
"30084";"317";"human-biology";"4";"4";"1"
"30084";"317";"lab-techniques";"4";"4";"3"
"30084";"317";"ligation";"4";"4";"1"
"30084";"317";"molecular-biology";"4";"4";"5"
"30084";"317";"pcr";"4";"4";"5"
"30084";"317";"protocol";"4";"4";"1"
"30084";"317";"senescence";"4";"4";"1"
"30084";"317";"sex";"4";"4";"1"
"30084";"317";"transcription";"4";"4";"1"
"30085";"100";"human-biology";"1";"1";"2"
"30087";"111";"human-biology";"1";"4";"6"
"30090";"111";"human-biology";"1";"4";"1"
"30091";"188";"botany";"4";"4";"3"
"30091";"188";"neuroscience";"4";"4";"1"
"30092";"116";"dna";"1";"4";"1"
"30092";"116";"evolution";"1";"4";"1"
"30094";"52";"botany";"1";"1";"3"
"30094";"52";"dna";"1";"1";"1"
"30094";"52";"evolution";"1";"1";"4"
"30094";"52";"food";"1";"1";"2"
"30094";"52";"lab-techniques";"1";"1";"2"
"30094";"52";"marine-biology";"1";"1";"5"
"30094";"52";"nutrition";"1";"1";"2"
"30094";"52";"taxonomy";"1";"1";"1"
"30094";"52";"terminology";"1";"1";"2"
"30097";"719";"biochemistry";"4";"4";"1"
"30097";"719";"cell-biology";"4";"4";"1"
"30097";"719";"ecology";"4";"4";"1"
"30097";"719";"evolution";"4";"4";"2"
"30097";"719";"fruit";"4";"4";"1"
"30097";"719";"human-biology";"4";"4";"3"
"30097";"719";"lab-techniques";"4";"4";"1"
"30097";"719";"molecular-biology";"4";"4";"1"
"30097";"719";"pcr";"4";"4";"1"
"30097";"719";"physiology";"4";"4";"2"
"30097";"719";"proteins";"4";"4";"2"
"30097";"719";"zoology";"4";"4";"1"
"30098";"300";"cell-biology";"4";"4";"3"
"30098";"300";"genetics";"4";"4";"1"
"30098";"300";"human-biology";"4";"4";"5"
"30098";"300";"immunology";"4";"4";"1"
"30098";"300";"molecular-biology";"4";"4";"1"
"30098";"300";"virology";"4";"4";"3"
"30100";"11";"bioinformatics";"1";"1";"5"
"30101";"21";"bioinformatics";"1";"1";"1"
"30101";"21";"molecular-biology";"1";"1";"1"
"30102";"141";"light";"4";"4";"3"
"30102";"141";"zoology";"4";"4";"1"
"30103";"21";"molecular-biology";"1";"1";"1"
"30105";"118";"evolution";"1";"4";"1"
"30105";"118";"zoology";"1";"4";"1"
"30106";"151";"human-biology";"4";"4";"3"
"30109";"116";"sleep";"1";"4";"1"
"30110";"366";"botany";"4";"4";"3"
"30110";"366";"zoology";"4";"4";"15"
"30112";"136";"pharmacology";"4";"4";"1"
"30113";"111";"evolution";"1";"4";"2"
"30115";"191";"botany";"4";"4";"2"
"30115";"191";"homework";"4";"4";"2"
"30118";"160";"evolution";"4";"4";"1"
"30118";"160";"genetics";"4";"4";"2"
"30118";"160";"human-biology";"4";"4";"5"
"30121";"143";"biophysics";"4";"4";"1"
"30123";"101";"evolution";"1";"1";"1"
"30123";"101";"species-identification";"1";"1";"1"
"30126";"187";"cell-biology";"4";"4";"1"
"30126";"187";"ecology";"4";"4";"2"
"30126";"187";"evolution";"4";"4";"1"
"30126";"187";"intelligence";"4";"4";"1"
"30126";"187";"reproductive-biology";"4";"4";"2"
"30131";"121";"genetics";"1";"4";"4"
"30132";"151";"human-biology";"4";"4";"3"
"30133";"1";"evolution";"1";"1";"1"
"30133";"1";"human-biology";"1";"1";"3"
"30134";"101";"genetics";"1";"1";"1"
"30138";"160";"evolution";"4";"4";"3"
"30138";"160";"human-biology";"4";"4";"5"
"30139";"11";"cell-biology";"1";"1";"3"
"30140";"16";"transcription";"1";"1";"2"
"30141";"106";"neuroscience";"1";"4";"2"
"30143";"146";"gene-expression";"4";"4";"1"
"30143";"146";"human-biology";"4";"4";"5"
"30143";"146";"molecular-biology";"4";"4";"2"
"30145";"128";"neuroscience";"1";"4";"1"
"30146";"101";"botany";"1";"1";"1"
"30146";"101";"evolution";"1";"1";"1"
"30147";"153";"cell-biology";"4";"4";"4"
"30147";"153";"genetics";"4";"4";"8"
"30147";"153";"metabolism";"4";"4";"1"
"30147";"153";"neuroscience";"4";"4";"1"
"30148";"158";"fruit";"4";"4";"1"
"30151";"3";"biochemistry";"1";"1";"1"
"30152";"130";"breathing";"4";"4";"2"
"30152";"130";"iris";"4";"4";"1"
"30152";"130";"vision";"4";"4";"1"
"30157";"1133";"biochemistry";"4";"4";"7"
"30157";"1133";"dna";"4";"4";"3"
"30157";"1133";"ecology";"4";"4";"1"
"30157";"1133";"experiment";"4";"4";"2"
"30157";"1133";"genetics";"4";"4";"2"
"30157";"1133";"hair";"4";"4";"1"
"30157";"1133";"histology";"4";"4";"1"
"30157";"1133";"human-biology";"4";"4";"15"
"30157";"1133";"immunology";"4";"4";"2"
"30157";"1133";"lifespan";"4";"4";"2"
"30157";"1133";"mammals";"4";"4";"1"
"30157";"1133";"microbiology";"4";"4";"2"
"30157";"1133";"mitochondria";"4";"4";"1"
"30157";"1133";"molecular-biology";"4";"4";"4"
"30157";"1133";"neuroscience";"4";"4";"3"
"30157";"1133";"physiology";"4";"4";"3"
"30157";"1133";"proteins";"4";"4";"1"
"30157";"1133";"rna";"4";"4";"1"
"30157";"1133";"virus";"4";"4";"4"
